system:index,L8,SA,SE,L7
LC08_001079_20150511_27,15755,36.59627,35.883995,15026.0
LC08_001079_20150511_28,11723,36.59627,35.883995,10417.0
LC08_001079_20150511_29,13282,36.59627,35.883995,13091.0
LC08_001079_20150511_30,17219,36.59627,35.883995,16589.0
LC08_001079_20150511_31,12786,36.59627,35.883995,13327.5
LC08_001079_20150511_32,15964,36.59627,35.883995,14937.0
LC08_001079_20150511_33,18704,36.59627,35.883995,18146.0
LC08_001079_20150511_34,10688,36.59627,35.883995,16484.0
LC08_001080_20150511_0,17645,36.25098,34.588562,16768.0
LC08_001080_20150511_1,16986,36.25098,34.588562,16557.0
LC08_001080_20150511_2,14999,36.25098,34.588562,15195.0
LC08_001080_20150511_3,20517,36.25098,34.588562,21048.0
LC08_001080_20150511_4,16765,36.25098,34.588562,16990.0
LC08_001080_20150511_5,14027,36.25098,34.588562,14054.0
LC08_001080_20150511_6,11378,36.25098,34.588562,11489.0
LC08_001080_20150511_7,13044,36.25098,34.588562,12878.0
LC08_001080_20150511_8,13563,36.25098,34.588562,13865.0
LC08_001080_20150511_9,15250,36.25098,34.588562,15246.0
LC08_001080_20150511_10,16423,36.25098,34.588562,16388.0
LC08_001080_20150511_11,11108,36.25098,34.588562,11503.0
LC08_001080_20150511_12,10783,36.25098,34.588562,10144.0
LC08_001080_20150511_13,13457,36.25098,34.588562,13070.0
LC08_001080_20150511_14,14326,36.25098,34.588562,14250.0
LC08_001080_20150511_15,10470,36.25098,34.588562,10715.0
LC08_001080_20150511_16,12127,36.25098,34.588562,12486.0
LC08_001080_20150511_17,21418,36.25098,34.588562,21678.0
LC08_001080_20150511_18,14291,36.25098,34.588562,14448.0
LC08_001080_20150511_19,22696,36.25098,34.588562,24003.0
LC08_001080_20150511_20,14816,36.25098,34.588562,16024.0
LC08_001080_20150511_21,20950,36.25098,34.588562,21491.0
LC08_001080_20150511_22,20586,36.25098,34.588562,20127.0
LC08_001080_20150511_23,18084,36.25098,34.588562,18398.0
LC08_001080_20150511_24,13000,36.25098,34.588562,13497.0
LC08_001080_20150511_25,16862,36.25098,34.588562,17652.0
LC08_001080_20150511_26,18405,36.25098,34.588562,18647.0
LC08_001080_20150511_27,12637,36.25098,34.588562,12734.0
LC08_001080_20150511_28,17854,36.25098,34.588562,15124.0
LC08_001080_20150511_29,13553,36.25098,34.588562,13936.0
LC08_001080_20150511_30,25564,36.25098,34.588562,25978.0
LC08_001080_20150511_31,19528,36.25098,34.588562,20353.0
LC08_001080_20150511_32,18296,36.25098,34.588562,17997.0
LC08_001080_20150511_33,8926,36.25098,34.588562,9530.0
LC08_001080_20150511_34,23838,36.25098,34.588562,24897.0
LC08_001080_20150511_35,13890,36.25098,34.588562,11328.0
LC08_001080_20150511_36,24382,36.25098,34.588562,25082.0
LC08_001080_20150511_37,21307,36.25098,34.588562,21358.0
LC08_001080_20150511_38,15563,36.25098,34.588562,16090.0
LC08_001080_20150511_39,17691,36.25098,34.588562,18276.0
LC08_001080_20150511_40,13757,36.25098,34.588562,13952.0
LC08_001080_20150511_41,12474,36.25098,34.588562,13137.0
LC08_001080_20150511_42,12845,36.25098,34.588562,13137.0
LC08_001080_20150511_43,11115,36.25098,34.588562,12349.0
LC08_001080_20150511_44,10183,36.25098,34.588562,10572.0
LC08_001080_20150511_45,16168,36.25098,34.588562,16739.0
LC08_001080_20150511_46,11564,36.25098,34.588562,11956.0
LC08_001080_20150511_47,16773,36.25098,34.588562,17146.0
LC08_001080_20150511_48,14123,36.25098,34.588562,14540.0
LC08_001080_20150511_49,15786,36.25098,34.588562,16154.0
LC08_001080_20150511_50,13471,36.25098,34.588562,13972.0
LC08_001080_20150511_51,14422,36.25098,34.588562,14767.0
LC08_001080_20150511_52,14178,36.25098,34.588562,15381.0
LC08_001080_20150511_53,12298,36.25098,34.588562,13152.0
LC08_001080_20150511_54,13589,36.25098,34.588562,14545.0
LC08_001080_20150511_55,7742,36.25098,34.588562,8210.0
LC08_001080_20150511_56,9275,36.25098,34.588562,10185.0
LC08_001080_20150511_57,11646,36.25098,34.588562,11967.0
LC08_001080_20150511_58,18791,36.25098,34.588562,18420.0
LC08_001080_20150511_59,15895,36.25098,34.588562,13413.0
LC08_001080_20150511_60,15420,36.25098,34.588562,16389.0
LC08_001080_20150511_61,8070,36.25098,34.588562,9190.5
LC08_001080_20150511_62,17961,36.25098,34.588562,17794.0
LC08_001080_20150511_63,10416,36.25098,34.588562,10803.0
LC08_001080_20150511_64,8421,36.25098,34.588562,9203.0
LC08_001080_20150511_65,11024,36.25098,34.588562,12014.5
LC08_001080_20150511_66,8950,36.25098,34.588562,9803.0
LC08_001080_20150511_67,12010,36.25098,34.588562,13012.0
LC08_001080_20150511_68,11945,36.25098,34.588562,12421.0
LC08_001080_20150511_69,11486,36.25098,34.588562,13221.0
LC08_001080_20150511_70,17843,36.25098,34.588562,18791.5
LC08_001080_20150511_71,14256,36.25098,34.588562,14429.0
LC08_001081_20150511_0,10143,35.944397,33.28785,10016.0
LC08_001081_20150511_1,7591,35.944397,33.28785,7951.0
LC08_001081_20150511_2,10334,35.944397,33.28785,10608.0
LC08_001081_20150511_3,14576,35.944397,33.28785,14482.0
LC08_001081_20150511_4,12912,35.944397,33.28785,13065.0
LC08_001081_20150511_5,9152,35.944397,33.28785,10005.0
LC08_001081_20150511_6,13774,35.944397,33.28785,13885.0
LC08_001081_20150511_7,8874,35.944397,33.28785,8976.0
LC08_001081_20150511_8,14839,35.944397,33.28785,15337.0
LC08_001081_20150511_9,14797,35.944397,33.28785,14719.0
LC08_001081_20150511_10,12667,35.944397,33.28785,12477.0
LC08_001081_20150511_11,9007,35.944397,33.28785,9401.0
LC08_001081_20150511_12,11645,35.944397,33.28785,11850.0
LC08_001081_20150511_13,18648,35.944397,33.28785,16897.0
LC08_001081_20150511_14,16000,35.944397,33.28785,16284.0
LC08_001081_20150511_15,17438,35.944397,33.28785,17091.0
LC08_001081_20150511_16,17729,35.944397,33.28785,18302.0
LC08_001081_20150511_17,13102,35.944397,33.28785,13449.0
LC08_001081_20150511_18,16345,35.944397,33.28785,16107.0
LC08_001081_20150511_19,18272,35.944397,33.28785,17530.0
LC08_001081_20150511_20,18514,35.944397,33.28785,18742.0
LC08_001081_20150511_21,11214,35.944397,33.28785,12034.0
LC08_001081_20150511_22,8239,35.944397,33.28785,9223.0
LC08_001081_20150511_23,12166,35.944397,33.28785,12677.0
LC08_001081_20150511_24,20206,35.944397,33.28785,19797.0
LC08_001081_20150511_25,12755,35.944397,33.28785,12901.0
LC08_001081_20150511_26,11067,35.944397,33.28785,11059.0
LC08_001081_20150511_27,11268,35.944397,33.28785,11675.0
LC08_001081_20150511_28,12251,35.944397,33.28785,14135.0
LC08_001081_20150511_29,19506,35.944397,33.28785,19030.0
LC08_001081_20150511_30,16834,35.944397,33.28785,16791.0
LC08_001081_20150511_31,11048,35.944397,33.28785,12707.0
LC08_001081_20150511_32,16308,35.944397,33.28785,16394.0
LC08_001081_20150511_33,13034,35.944397,33.28785,13333.0
LC08_001081_20150511_34,19746,35.944397,33.28785,20235.0
LC08_001081_20150511_35,16573,35.944397,33.28785,16374.0
LC08_001081_20150511_36,15454,35.944397,33.28785,15132.0
LC08_001081_20150511_37,13021,35.944397,33.28785,13108.0
LC08_001081_20150511_38,7828,35.944397,33.28785,8372.0
LC08_001081_20150511_39,10776,35.944397,33.28785,11257.0
LC08_001081_20150511_40,13067,35.944397,33.28785,13317.0
LC08_001081_20150511_41,8260,35.944397,33.28785,8781.0
LC08_001081_20150511_42,7973,35.944397,33.28785,8374.0
LC08_001081_20150511_43,12239,35.944397,33.28785,12910.0
LC08_001081_20150511_44,9840,35.944397,33.28785,10049.0
LC08_001081_20150511_45,14126,35.944397,33.28785,14164.0
LC08_001081_20150511_46,10011,35.944397,33.28785,10452.0
LC08_001081_20150511_47,13735,35.944397,33.28785,13778.0
LC08_001081_20150511_48,12985,35.944397,33.28785,13561.0
LC08_001081_20150511_49,18151,35.944397,33.28785,18469.0
LC08_001081_20150511_50,11241,35.944397,33.28785,11294.0
LC08_001081_20150511_51,15889,35.944397,33.28785,15633.0
LC08_001081_20150511_52,12877,35.944397,33.28785,12950.0
LC08_001081_20150511_53,13241,35.944397,33.28785,13380.0
LC08_001081_20150511_54,15528,35.944397,33.28785,15469.0
LC08_001081_20150511_55,13451,35.944397,33.28785,13735.5
LC08_001081_20150511_56,19873,35.944397,33.28785,20188.5
LC08_001081_20150511_57,15180,35.944397,33.28785,15302.5
LC08_001081_20150511_58,9202,35.944397,33.28785,9654.0
LC08_001081_20150511_59,13678,35.944397,33.28785,14272.0
LC08_001081_20150511_60,12590,35.944397,33.28785,13238.0
LC08_001081_20150511_61,16110,35.944397,33.28785,15926.5
LC08_001081_20150511_62,9250,35.944397,33.28785,9865.5
LC08_001081_20150511_63,15045,35.944397,33.28785,14810.0
LC08_001081_20150511_64,14174,35.944397,33.28785,14200.0
LC08_001081_20150511_65,8137,35.944397,33.28785,8618.0
LC08_001081_20150511_66,15781,35.944397,33.28785,15728.0
LC08_001081_20150511_67,11717,35.944397,33.28785,12436.0
LC08_001081_20150511_68,13565,35.944397,33.28785,13966.0
LC08_001081_20150511_69,12299,35.944397,33.28785,12318.0
LC08_001081_20150511_70,16276,35.944397,33.28785,16217.0
LC08_001081_20150511_71,14792,35.944397,33.28785,14797.0
LC08_001081_20150511_72,11122,35.944397,33.28785,11083.0
LC08_001081_20150511_73,12753,35.944397,33.28785,12937.0
LC08_001081_20150511_74,9066,35.944397,33.28785,9408.0
LC08_001081_20150511_75,8685,35.944397,33.28785,8790.0
LC08_001081_20150511_76,13964,35.944397,33.28785,13970.0
LC08_001081_20150511_77,14675,35.944397,33.28785,14802.0
LC08_001081_20150511_78,10620,35.944397,33.28785,10657.0
LC08_001081_20150511_79,13106,35.944397,33.28785,12938.0
LC08_001081_20150511_80,9522,35.944397,33.28785,9826.0
LC08_001081_20150511_81,13522,35.944397,33.28785,13560.0
LC08_001081_20150511_82,15687,35.944397,33.28785,15231.0
LC08_001081_20150511_83,15083,35.944397,33.28785,15430.0
LC08_001081_20150511_84,17025,35.944397,33.28785,16494.0
LC08_001081_20150511_85,14438,35.944397,33.28785,13903.0
LC08_001082_20150511_0,13311,35.675415,31.98231,13987.0
LC08_001082_20150511_1,7545,35.675415,31.98231,9274.0
LC08_001082_20150511_2,7487,35.675415,31.98231,9790.0
LC08_001082_20150511_3,10613,35.675415,31.98231,13220.0
LC08_001082_20150511_4,8905,35.675415,31.98231,13732.0
LC08_225078_20150512_0,18015,36.806416,36.974293,17632.0
LC08_225078_20150512_1,19754,36.806416,36.974293,19716.0
LC08_225078_20150512_2,15716,36.806416,36.974293,15814.0
LC08_225078_20150512_3,16371,36.806416,36.974293,16884.0
LC08_225078_20150512_4,17007,36.806416,36.974293,19830.0
LC08_225078_20150512_5,22397,36.806416,36.974293,19724.0
LC08_225078_20150512_6,16945,36.806416,36.974293,16991.0
LC08_225078_20150512_7,19398,36.806416,36.974293,19310.0
LC08_225078_20150512_8,16654,36.806416,36.974293,16617.0
LC08_225078_20150512_9,16729,36.806416,36.974293,10711.0
LC08_225078_20150512_10,16738,36.806416,36.974293,16883.5
LC08_225078_20150512_11,16717,36.806416,36.974293,17613.0
LC08_225078_20150512_12,18015,36.806416,36.974293,18168.5
LC08_225078_20150512_13,17014,36.806416,36.974293,17317.5
LC08_225078_20150512_14,18481,36.806416,36.974293,18138.5
LC08_225078_20150512_15,17126,36.806416,36.974293,16758.5
LC08_225078_20150512_16,16911,36.806416,36.974293,16689.0
LC08_225078_20150512_17,16467,36.806416,36.974293,16610.5
LC08_225078_20150512_18,16245,36.806416,36.974293,16695.0
LC08_225078_20150512_19,17759,36.806416,36.974293,18053.5
LC08_225079_20150512_0,18339,36.42758,35.68208,19905.0
LC08_225079_20150512_1,13478,36.42758,35.68208,16663.0
LC08_225079_20150512_2,18957,36.42758,35.68208,18452.0
LC08_225079_20150512_3,15562,36.42758,35.68208,16948.0
LC08_225079_20150512_4,14540,36.42758,35.68208,14739.0
LC08_225079_20150512_5,16364,36.42758,35.68208,17890.0
LC08_225079_20150512_6,10215,36.42758,35.68208,8786.0
LC08_225079_20150512_7,14639,36.42758,35.68208,17550.0
LC08_225079_20150512_8,16459,36.42758,35.68208,11929.0
LC08_225079_20150512_9,17321,36.42758,35.68208,17703.0
LC08_225079_20150512_10,15172,36.42758,35.68208,12704.0
LC08_225079_20150512_11,16027,36.42758,35.68208,16359.0
LC08_225079_20150512_12,18161,36.42758,35.68208,21036.0
LC08_225079_20150512_13,18910,36.42758,35.68208,12583.0
LC08_225079_20150512_14,17055,36.42758,35.68208,17964.0
LC08_225079_20150512_15,18667,36.42758,35.68208,12193.0
LC08_225079_20150512_16,16382,36.42758,35.68208,17741.0
LC08_225079_20150512_17,15568,36.42758,35.68208,14040.0
LC08_225079_20150512_18,15728,36.42758,35.68208,12759.0
LC08_225079_20150512_19,17453,36.42758,35.68208,14959.0
LC08_225079_20150512_20,16610,36.42758,35.68208,17874.0
LC08_225079_20150512_21,17148,36.42758,35.68208,17482.0
LC08_225079_20150512_22,17769,36.42758,35.68208,18473.0
LC08_225079_20150512_23,16671,36.42758,35.68208,19616.0
LC08_225079_20150512_24,15007,36.42758,35.68208,18892.0
LC08_225079_20150512_25,16081,36.42758,35.68208,16744.0
LC08_225079_20150512_26,15755,36.42758,35.68208,15943.0
LC08_225079_20150512_27,16367,36.42758,35.68208,13714.0
LC08_225079_20150512_28,17684,36.42758,35.68208,17780.0
LC08_225079_20150512_29,16436,36.42758,35.68208,13720.0
LC08_225079_20150512_30,19742,36.42758,35.68208,14808.0
LC08_225079_20150512_31,15622,36.42758,35.68208,16621.0
LC08_225079_20150512_32,17432,36.42758,35.68208,17971.0
LC08_225079_20150512_33,16651,36.42758,35.68208,17592.0
LC08_225079_20150512_34,15144,36.42758,35.68208,14511.5
LC08_225079_20150512_35,21395,36.42758,35.68208,19755.5
LC08_225079_20150512_36,16285,36.42758,35.68208,16242.5
LC08_225079_20150512_37,16010,36.42758,35.68208,15743.0
LC08_225079_20150512_38,16270,36.42758,35.68208,16723.5
LC08_225079_20150512_39,16494,36.42758,35.68208,16736.5
LC08_225079_20150512_40,16451,36.42758,35.68208,16395.0
LC08_225079_20150512_41,15412,36.42758,35.68208,15704.0
LC08_225079_20150512_42,20383,36.42758,35.68208,20131.0
LC08_225079_20150512_43,10046,36.42758,35.68208,10828.0
LC08_225079_20150512_44,16141,36.42758,35.68208,16640.0
LC08_225079_20150512_45,15085,36.42758,35.68208,15145.5
LC08_225080_20150512_0,15600,36.08848,34.38446,15910.0
LC08_225080_20150512_1,16861,36.08848,34.38446,16048.0
LC08_225080_20150512_2,14722,36.08848,34.38446,13977.0
LC08_225080_20150512_3,18859,36.08848,34.38446,18215.0
LC08_225080_20150512_4,13684,36.08848,34.38446,13744.0
LC08_225080_20150512_5,17153,36.08848,34.38446,16339.0
LC08_225080_20150512_6,17508,36.08848,34.38446,17308.0
LC08_225080_20150512_7,15887,36.08848,34.38446,15933.0
LC08_225080_20150512_8,11893,36.08848,34.38446,12207.0
LC08_225080_20150512_9,16046,36.08848,34.38446,15657.0
LC08_225080_20150512_10,16293,36.08848,34.38446,15788.0
LC08_225080_20150512_11,16307,36.08848,34.38446,16208.0
LC08_225080_20150512_12,17059,36.08848,34.38446,16764.0
LC08_225080_20150512_13,16452,36.08848,34.38446,16223.0
LC08_225080_20150512_14,13937,36.08848,34.38446,13762.0
LC08_225080_20150512_15,15691,36.08848,34.38446,15682.0
LC08_225080_20150512_16,19022,36.08848,34.38446,12350.0
LC08_225080_20150512_17,17018,36.08848,34.38446,13684.0
LC08_225080_20150512_18,16986,36.08848,34.38446,16965.0
LC08_225080_20150512_19,15600,36.08848,34.38446,14501.0
LC08_225080_20150512_20,13160,36.08848,34.38446,11936.0
LC08_225080_20150512_21,18199,36.08848,34.38446,18341.0
LC08_225080_20150512_22,15718,36.08848,34.38446,9847.0
LC08_225080_20150512_23,16382,36.08848,34.38446,15334.0
LC08_225080_20150512_24,16575,36.08848,34.38446,18691.0
LC08_225080_20150512_25,15601,36.08848,34.38446,10522.0
LC08_225080_20150512_26,16046,36.08848,34.38446,15603.0
LC08_225080_20150512_27,16930,36.08848,34.38446,18829.0
LC08_225080_20150512_28,16102,36.08848,34.38446,15709.0
LC08_225080_20150512_29,16549,36.08848,34.38446,16369.0
LC08_225080_20150512_30,16227,36.08848,34.38446,15064.0
LC08_225080_20150512_31,16632,36.08848,34.38446,16129.0
LC08_225080_20150512_32,16280,36.08848,34.38446,16635.0
LC08_225080_20150512_33,16312,36.08848,34.38446,16280.0
