system:index,L8,SA,SE,L7
LC08_001078_20150612_0,12868,34.185688,32.384865,13144.0
LC08_001078_20150612_1,12961,34.185688,32.384865,13579.0
LC08_001078_20150612_2,14068,34.185688,32.384865,14636.0
LC08_001078_20150612_3,12914,34.185688,32.384865,13130.0
LC08_001078_20150612_4,11737,34.185688,32.384865,12270.0
LC08_001078_20150612_5,13060,34.185688,32.384865,13561.0
LC08_001078_20150612_6,14883,34.185688,32.384865,15718.0
LC08_001078_20150612_7,12721,34.185688,32.384865,13133.0
LC08_001078_20150612_8,13238,34.185688,32.384865,13562.0
LC08_001078_20150612_9,13370,34.185688,32.384865,14000.0
LC08_001078_20150612_10,13265,34.185688,32.384865,13781.0
LC08_001078_20150612_11,14162,34.185688,32.384865,14653.0
LC08_001078_20150612_12,14000,34.185688,32.384865,14643.0
LC08_001078_20150612_13,13989,34.185688,32.384865,14449.0
LC08_001078_20150612_14,13106,34.185688,32.384865,14006.0
LC08_001078_20150612_15,12646,34.185688,32.384865,13154.0
LC08_001078_20150612_16,11361,34.185688,32.384865,12290.0
LC08_001078_20150612_17,13171,34.185688,32.384865,13811.0
LC08_001078_20150612_18,14248,34.185688,32.384865,15101.0
LC08_001078_20150612_19,12658,34.185688,32.384865,12945.0
LC08_001078_20150612_20,13539,34.185688,32.384865,13821.0
LC08_001078_20150612_21,18250,34.185688,32.384865,17938.0
LC08_001078_20150612_22,14478,34.185688,32.384865,14723.0
LC08_001078_20150612_23,11874,34.185688,32.384865,12076.0
LC08_001078_20150612_24,13316,34.185688,32.384865,14027.0
LC08_001078_20150612_25,14181,34.185688,32.384865,14468.0
LC08_001078_20150612_26,12355,34.185688,32.384865,12736.0
LC08_001078_20150612_27,13680,34.185688,32.384865,14255.0
LC08_001078_20150612_28,12606,34.185688,32.384865,12958.0
LC08_001078_20150612_29,13632,34.185688,32.384865,14050.0
LC08_001078_20150612_30,13026,34.185688,32.384865,13401.0
LC08_001078_20150612_31,12501,34.185688,32.384865,12971.0
LC08_001078_20150612_32,12061,34.185688,32.384865,12537.0
LC08_001078_20150612_33,12654,34.185688,32.384865,12755.0
LC08_001078_20150612_34,13359,34.185688,32.384865,13641.0
LC08_001078_20150612_35,13106,34.185688,32.384865,13638.0
LC08_001078_20150612_36,22755,34.185688,32.384865,23856.0
LC08_001078_20150612_37,15726,34.185688,32.384865,16069.0
LC08_001078_20150612_38,12732,34.185688,32.384865,13009.0
LC08_001078_20150612_39,14713,34.185688,32.384865,15417.0
LC08_001078_20150612_40,14685,34.185688,32.384865,14780.0
LC08_001078_20150612_41,18592,34.185688,32.384865,18935.0
LC08_001078_20150612_42,20549,34.185688,32.384865,20885.0
LC08_001078_20150612_43,13507,34.185688,32.384865,14346.0
LC08_001078_20150612_44,12930,34.185688,32.384865,13480.0
LC08_001078_20150612_45,13598,34.185688,32.384865,14576.0
LC08_001078_20150612_46,16572,34.185688,32.384865,17301.0
LC08_001078_20150612_47,14841,34.185688,32.384865,15391.0
LC08_001078_20150612_48,13913,34.185688,32.384865,14326.0
LC08_001078_20150612_49,14810,34.185688,32.384865,15215.0
LC08_001078_20150612_50,13982,34.185688,32.384865,14354.0
LC08_001078_20150612_51,13742,34.185688,32.384865,14356.0
LC08_001078_20150612_52,14048,34.185688,32.384865,15023.0
LC08_001078_20150612_53,13231,34.185688,32.384865,13924.0
LC08_001078_20150612_54,15102,34.185688,32.384865,16209.5
LC08_001078_20150612_55,15544,34.185688,32.384865,15788.5
LC08_001078_20150612_56,18824,34.185688,32.384865,18949.0
LC08_001078_20150612_57,15099,34.185688,32.384865,15889.0
LC08_001078_20150612_58,8515,34.185688,32.384865,8888.5
LC08_001079_20150612_0,14642,33.92311,31.062468,14864.0
LC08_001079_20150612_1,14527,33.92311,31.062468,14853.0
LC08_001079_20150612_2,17144,33.92311,31.062468,17485.0
LC08_001079_20150612_3,14223,33.92311,31.062468,14853.0
LC08_001079_20150612_4,11108,33.92311,31.062468,11339.0
LC08_001079_20150612_5,18230,33.92311,31.062468,18607.0
LC08_001079_20150612_6,12821,33.92311,31.062468,13762.0
LC08_001079_20150612_7,15535,33.92311,31.062468,15755.0
LC08_001079_20150612_8,14363,33.92311,31.062468,14871.0
LC08_001079_20150612_9,12115,33.92311,31.062468,12458.0
LC08_001079_20150612_10,14510,33.92311,31.062468,14880.0
LC08_001079_20150612_11,9355,33.92311,31.062468,8918.0
LC08_001079_20150612_12,12776,33.92311,31.062468,13116.0
LC08_001079_20150612_13,13395,33.92311,31.062468,13784.0
LC08_001079_20150612_14,12776,33.92311,31.062468,13342.0
LC08_001079_20150612_15,15843,33.92311,31.062468,16222.0
LC08_001079_20150612_16,14147,33.92311,31.062468,14233.0
LC08_001079_20150612_17,14488,33.92311,31.062468,14898.0
LC08_001079_20150612_18,17094,33.92311,31.062468,17335.0
LC08_001079_20150612_19,16747,33.92311,31.062468,16682.0
LC08_001079_20150612_20,10792,33.92311,31.062468,10477.0
LC08_001079_20150612_21,10814,33.92311,31.062468,11596.0
LC08_001079_20150612_22,10636,33.92311,31.062468,11153.0
LC08_001079_20150612_23,13918,33.92311,31.062468,14009.0
LC08_001079_20150612_24,17006,33.92311,31.062468,17526.0
LC08_001079_20150612_25,11684,33.92311,31.062468,12027.0
LC08_001079_20150612_26,9273,33.92311,31.062468,9381.0
LC08_001079_20150612_27,10387,33.92311,31.062468,10915.0
LC08_001079_20150612_28,12751,33.92311,31.062468,12701.0
LC08_001079_20150612_29,8282,33.92311,31.062468,8709.0
LC08_001079_20150612_30,7784,33.92311,31.062468,8262.0
LC08_001079_20150612_31,11458,33.92311,31.062468,11379.0
LC08_001079_20150612_32,13497,33.92311,31.062468,13600.0
LC08_001079_20150612_33,16404,33.92311,31.062468,16937.0
LC08_001079_20150612_34,15258,33.92311,31.062468,15411.0
LC08_001079_20150612_35,9292,33.92311,31.062468,9841.0
LC08_001079_20150612_36,9994,33.92311,31.062468,10292.0
LC08_001079_20150612_37,10238,33.92311,31.062468,10515.0
LC08_001079_20150612_38,14628,33.92311,31.062468,15206.0
LC08_001079_20150612_39,19023,33.92311,31.062468,19430.0
LC08_001079_20150612_40,17573,33.92311,31.062468,18555.0
LC08_001079_20150612_41,13888,33.92311,31.062468,14328.0
LC08_001079_20150612_42,14163,33.92311,31.062468,15233.0
LC08_001079_20150612_43,17028,33.92311,31.062468,17044.0
LC08_001079_20150612_44,13068,33.92311,31.062468,13462.0
LC08_001079_20150612_45,19998,33.92311,31.062468,20172.0
LC08_001079_20150612_46,16232,33.92311,31.062468,16608.0
LC08_001079_20150612_47,16829,33.92311,31.062468,16363.0
LC08_001079_20150612_48,13848,33.92311,31.062468,14122.0
LC08_001079_20150612_49,14863,33.92311,31.062468,15255.0
LC08_001079_20150612_50,12863,33.92311,31.062468,13459.0
LC08_001079_20150612_51,9923,33.92311,31.062468,10208.5
LC08_001079_20150612_52,16581,33.92311,31.062468,17066.5
LC08_001079_20150612_53,18161,33.92311,31.062468,18537.0
LC08_001079_20150612_54,10149,33.92311,31.062468,11168.0
LC08_001079_20150612_55,12953,33.92311,31.062468,14090.0
LC08_001079_20150612_56,14169,33.92311,31.062468,14561.0
LC08_001079_20150612_57,18391,33.92311,31.062468,18264.0
LC08_001079_20150612_58,9493,33.92311,31.062468,9878.0
LC08_001079_20150612_59,12164,33.92311,31.062468,12151.0
LC08_001079_20150612_60,11563,33.92311,31.062468,12118.5
LC08_001079_20150612_61,20126,33.92311,31.062468,19987.5
LC08_001079_20150612_62,12606,33.92311,31.062468,13252.0
LC08_001079_20150612_63,13664,33.92311,31.062468,13722.0
LC08_001079_20150612_64,16831,33.92311,31.062468,16541.5
LC08_001079_20150612_65,14163,33.92311,31.062468,14512.0
LC08_001079_20150612_66,14196,33.92311,31.062468,14286.0
LC08_001079_20150612_67,12957,33.92311,31.062468,13606.0
LC08_001079_20150612_68,7807,33.92311,31.062468,8286.5
LC08_001079_20150612_69,12007,33.92311,31.062468,12151.5
LC08_001079_20150612_70,13996,33.92311,31.062468,14415.0
LC08_001080_20150612_0,12770,33.693996,29.737099,12878.0
LC08_001080_20150612_1,18202,33.693996,29.737099,18387.0
LC08_001080_20150612_2,19072,33.693996,29.737099,19268.0
LC08_001080_20150612_3,13558,33.693996,29.737099,13795.0
LC08_001080_20150612_4,17036,33.693996,29.737099,17457.0
LC08_001080_20150612_5,16334,33.693996,29.737099,16333.0
LC08_001080_20150612_6,19128,33.693996,29.737099,18850.0
LC08_001080_20150612_7,17466,33.693996,29.737099,18182.0
LC08_001080_20150612_8,17051,33.693996,29.737099,16818.0
LC08_001080_20150612_9,14516,33.693996,29.737099,14754.0
LC08_001080_20150612_10,13856,33.693996,29.737099,14074.0
LC08_001080_20150612_11,12078,33.693996,29.737099,12241.0
LC08_001080_20150612_12,12811,33.693996,29.737099,13388.0
LC08_001080_20150612_13,8154,33.693996,29.737099,8755.0
LC08_001080_20150612_14,15778,33.693996,29.737099,16390.0
LC08_001080_20150612_15,7971,33.693996,29.737099,8762.0
LC08_001080_20150612_16,19043,33.693996,29.737099,19767.0
LC08_001080_20150612_17,16944,33.693996,29.737099,16116.0
LC08_001080_20150612_18,12951,33.693996,29.737099,13372.0
LC08_001080_20150612_19,12703,33.693996,29.737099,13382.0
LC08_001080_20150612_20,15312,33.693996,29.737099,15669.0
LC08_001080_20150612_21,10159,33.693996,29.737099,10169.0
LC08_001080_20150612_22,16268,33.693996,29.737099,17049.0
LC08_001080_20150612_23,11786,33.693996,29.737099,11551.0
LC08_001080_20150612_24,14607,33.693996,29.737099,15226.0
LC08_001080_20150612_25,8321,33.693996,29.737099,9042.0
LC08_001080_20150612_26,14296,33.693996,29.737099,15009.0
LC08_001080_20150612_27,23163,33.693996,29.737099,24380.0
LC08_001080_20150612_28,15610,33.693996,29.737099,15695.0
LC08_001080_20150612_29,21287,33.693996,29.737099,22321.0
LC08_001080_20150612_30,8298,33.693996,29.737099,9014.0
LC08_001080_20150612_31,14707,33.693996,29.737099,14784.0
LC08_001080_20150612_32,7965,33.693996,29.737099,8769.0
LC08_001080_20150612_33,12760,33.693996,29.737099,13658.0
LC08_001080_20150612_34,16388,33.693996,29.737099,15502.0
LC08_001080_20150612_35,17570,33.693996,29.737099,18048.0
LC08_001080_20150612_36,17358,33.693996,29.737099,17836.0
LC08_001080_20150612_37,15889,33.693996,29.737099,16455.0
LC08_001080_20150612_38,9440,33.693996,29.737099,9748.0
LC08_001080_20150612_39,11756,33.693996,29.737099,12062.0
LC08_001080_20150612_40,11605,33.693996,29.737099,11837.0
LC08_001080_20150612_41,17909,33.693996,29.737099,18351.0
LC08_001080_20150612_42,12047,33.693996,29.737099,12058.0
LC08_001080_20150612_43,13340,33.693996,29.737099,13940.0
LC08_001080_20150612_44,16743,33.693996,29.737099,17554.0
LC08_001080_20150612_45,8292,33.693996,29.737099,9008.0
LC08_001080_20150612_46,13092,33.693996,29.737099,12968.0
LC08_001080_20150612_47,20673,33.693996,29.737099,20804.0
LC08_001080_20150612_48,21935,33.693996,29.737099,21716.0
LC08_001080_20150612_49,12241,33.693996,29.737099,12324.0
LC08_001080_20150612_50,7571,33.693996,29.737099,7913.0
LC08_001080_20150612_51,17554,33.693996,29.737099,18162.0
LC08_001080_20150612_52,10459,33.693996,29.737099,11387.0
LC08_001080_20150612_53,12572,33.693996,29.737099,12770.0
LC08_001080_20150612_54,12155,33.693996,29.737099,13259.0
LC08_001080_20150612_55,9803,33.693996,29.737099,10688.0
LC08_001080_20150612_56,14121,33.693996,29.737099,14638.0
LC08_001080_20150612_57,15378,33.693996,29.737099,15601.0
LC08_001080_20150612_58,16059,33.693996,29.737099,16533.0
LC08_001080_20150612_59,11221,33.693996,29.737099,11629.0
LC08_001080_20150612_60,11696,33.693996,29.737099,11851.0
LC08_001080_20150612_61,17146,33.693996,29.737099,17241.0
LC08_001080_20150612_62,10584,33.693996,29.737099,10943.0
LC08_001080_20150612_63,14042,33.693996,29.737099,14470.0
LC08_001080_20150612_64,19052,33.693996,29.737099,19695.0
LC08_001080_20150612_65,19938,33.693996,29.737099,20819.5
LC08_001080_20150612_66,12805,33.693996,29.737099,13403.5
LC08_001080_20150612_67,17085,33.693996,29.737099,17146.0
LC08_001080_20150612_68,32211,33.693996,29.737099,31659.0
LC08_001080_20150612_69,16771,33.693996,29.737099,17398.5
LC08_001080_20150612_70,18061,33.693996,29.737099,18560.5
LC08_001080_20150612_71,13202,33.693996,29.737099,13774.0
LC08_001081_20150612_0,15852,33.497482,28.408573,15729.0
LC08_001081_20150612_1,18640,33.497482,28.408573,19004.0
LC08_001081_20150612_2,11376,33.497482,28.408573,11698.0
LC08_001081_20150612_3,8618,33.497482,28.408573,8840.0
LC08_001081_20150612_4,10955,33.497482,28.408573,9574.0
LC08_001081_20150612_5,8234,33.497482,28.408573,8318.0
LC08_001081_20150612_6,12837,33.497482,28.408573,13347.0
LC08_001081_20150612_7,14621,33.497482,28.408573,14547.0
LC08_001081_20150612_8,14287,33.497482,28.408573,14073.0
LC08_001081_20150612_9,12688,33.497482,28.408573,12647.0
LC08_001081_20150612_10,15742,33.497482,28.408573,15749.0
LC08_001081_20150612_11,13244,33.497482,28.408573,13371.0
LC08_001081_20150612_12,7856,33.497482,28.408573,7844.0
LC08_001081_20150612_13,15272,33.497482,28.408573,15549.0
LC08_001081_20150612_14,12135,33.497482,28.408573,13397.0
LC08_001081_20150612_15,12242,33.497482,28.408573,12434.0
LC08_001081_20150612_16,13898,33.497482,28.408573,13644.0
LC08_001081_20150612_17,11100,33.497482,28.408573,11462.0
LC08_001081_20150612_18,19336,33.497482,28.408573,20192.0
LC08_001081_20150612_19,16551,33.497482,28.408573,16416.0
LC08_001081_20150612_20,16865,33.497482,28.408573,16890.0
LC08_001081_20150612_21,8848,33.497482,28.408573,8827.0
LC08_001081_20150612_22,18025,33.497482,28.408573,17647.0
LC08_001081_20150612_23,8750,33.497482,28.408573,8335.0
LC08_001081_20150612_24,7623,33.497482,28.408573,8609.0
LC08_001081_20150612_25,10877,33.497482,28.408573,8381.0
LC08_001081_20150612_26,18484,33.497482,28.408573,18369.0
LC08_001081_20150612_27,20191,33.497482,28.408573,20063.0
LC08_001081_20150612_28,20328,33.497482,28.408573,21294.0
LC08_001081_20150612_29,11270,33.497482,28.408573,11479.0
LC08_001081_20150612_30,14797,33.497482,28.408573,14625.0
LC08_001081_20150612_31,13904,33.497482,28.408573,13903.0
LC08_001081_20150612_32,14477,33.497482,28.408573,14626.0
LC08_001081_20150612_33,7719,33.497482,28.408573,8099.0
LC08_001081_20150612_34,10098,33.497482,28.408573,10763.0
LC08_001081_20150612_35,20802,33.497482,28.408573,20865.0
LC08_001081_20150612_36,7704,33.497482,28.408573,8102.0
LC08_001081_20150612_37,11411,33.497482,28.408573,11496.0
LC08_001081_20150612_38,11037,33.497482,28.408573,11008.0
LC08_001081_20150612_39,14261,33.497482,28.408573,14181.0
LC08_001081_20150612_40,9090,33.497482,28.408573,10059.0
LC08_001081_20150612_41,14092,33.497482,28.408573,13942.0
LC08_001081_20150612_42,12102,33.497482,28.408573,12203.0
LC08_001081_20150612_43,11201,33.497482,28.408573,11493.0
LC08_001081_20150612_44,17672,33.497482,28.408573,18897.0
LC08_001081_20150612_45,20387,33.497482,28.408573,20797.0
LC08_001081_20150612_46,13812,33.497482,28.408573,14382.0
LC08_001081_20150612_47,7493,33.497482,28.408573,7664.0
LC08_001081_20150612_48,17635,33.497482,28.408573,17022.0
LC08_001081_20150612_49,12331,33.497482,28.408573,13189.0
LC08_001081_20150612_50,17000,33.497482,28.408573,17274.0
LC08_001081_20150612_51,13659,33.497482,28.408573,13922.0
LC08_001081_20150612_52,13412,33.497482,28.408573,13704.0
LC08_001081_20150612_53,15054,33.497482,28.408573,15163.0
LC08_001081_20150612_54,10034,33.497482,28.408573,10309.0
LC08_001081_20150612_55,12040,33.497482,28.408573,12251.0
LC08_001081_20150612_56,7562,33.497482,28.408573,8107.0
LC08_001081_20150612_57,15237,33.497482,28.408573,15174.0
LC08_001081_20150612_58,9907,33.497482,28.408573,10299.0
LC08_001081_20150612_59,15607,33.497482,28.408573,14947.0
LC08_001081_20150612_60,17814,33.497482,28.408573,15693.0
LC08_001081_20150612_61,11279,33.497482,28.408573,11785.0
LC08_001081_20150612_62,19015,33.497482,28.408573,19236.0
LC08_001081_20150612_63,13444,33.497482,28.408573,13724.0
LC08_001081_20150612_64,10751,33.497482,28.408573,10809.0
LC08_001081_20150612_65,15117,33.497482,28.408573,14698.0
LC08_001081_20150612_66,14842,33.497482,28.408573,14990.0
LC08_001081_20150612_67,8271,33.497482,28.408573,8973.5
LC08_001081_20150612_68,13139,33.497482,28.408573,13254.0
LC08_001081_20150612_69,11214,33.497482,28.408573,11290.0
LC08_001081_20150612_70,8304,33.497482,28.408573,8613.0
LC08_001081_20150612_71,15899,33.497482,28.408573,15950.0
LC08_001081_20150612_72,13239,33.497482,28.408573,13503.5
LC08_001081_20150612_73,9229,33.497482,28.408573,10210.0
LC08_001081_20150612_74,15502,33.497482,28.408573,14982.5
LC08_001081_20150612_75,10378,33.497482,28.408573,10574.5
LC08_001081_20150612_76,8473,33.497482,28.408573,8845.5
LC08_001081_20150612_77,8193,33.497482,28.408573,7891.5
LC08_001081_20150612_78,13772,33.497482,28.408573,14025.0
LC08_001081_20150612_79,14233,33.497482,28.408573,13451.0
LC08_001081_20150612_80,13922,33.497482,28.408573,13787.0
LC08_001082_20150612_0,13978,33.332912,27.076742,13862.0
LC08_001082_20150612_1,12143,33.332912,27.076742,12113.0
LC08_001082_20150612_2,14518,33.332912,27.076742,14852.0
LC08_001082_20150612_3,9448,33.332912,27.076742,9630.0
LC08_001082_20150612_4,14841,33.332912,27.076742,14649.0
LC08_001082_20150612_5,11393,33.332912,27.076742,11633.0
LC08_001082_20150612_6,8172,33.332912,27.076742,8121.0
LC08_001082_20150612_7,13439,33.332912,27.076742,13386.0
LC08_001082_20150612_8,14003,33.332912,27.076742,14113.0
LC08_001082_20150612_9,7421,33.332912,27.076742,7680.0
LC08_001082_20150612_10,8245,33.332912,27.076742,8382.0
LC08_001082_20150612_11,11915,33.332912,27.076742,11888.0
LC08_001082_20150612_12,11524,33.332912,27.076742,11626.0
LC08_001082_20150612_13,7886,33.332912,27.076742,8375.0
LC08_001082_20150612_14,15265,33.332912,27.076742,14922.0
LC08_001082_20150612_15,13732,33.332912,27.076742,13409.0
LC08_001082_20150612_16,10764,33.332912,27.076742,11150.0
LC08_001082_20150612_17,13508,33.332912,27.076742,13166.0
LC08_001082_20150612_18,12455,33.332912,27.076742,12162.0
LC08_001082_20150612_19,7558,33.332912,27.076742,8091.0
LC08_001082_20150612_20,9434,33.332912,27.076742,9374.0
LC08_001082_20150612_21,11435,33.332912,27.076742,11148.0
LC08_001082_20150612_22,19158,33.332912,27.076742,17973.0
LC08_001082_20150612_23,14772,33.332912,27.076742,13950.0
LC08_001082_20150612_24,9236,33.332912,27.076742,9385.0
LC08_001082_20150612_25,7765,33.332912,27.076742,8374.0
LC08_001082_20150612_26,11033,33.332912,27.076742,10914.0
LC08_001082_20150612_27,8679,33.332912,27.076742,8879.0
LC08_001082_20150612_28,7586,33.332912,27.076742,8128.0
LC08_001082_20150612_29,11697,33.332912,27.076742,11687.0
LC08_001082_20150612_30,8469,33.332912,27.076742,7878.0
LC08_001082_20150612_31,7458,33.332912,27.076742,7874.0
LC08_001082_20150612_32,11457,33.332912,27.076742,11651.0
LC08_001082_20150612_33,14328,33.332912,27.076742,13168.0
LC08_001082_20150612_34,8006,33.332912,27.076742,8616.0
LC08_001082_20150612_35,14358,33.332912,27.076742,14188.0
LC08_001082_20150612_36,14464,33.332912,27.076742,14192.0
LC08_001082_20150612_37,16536,33.332912,27.076742,16463.0
LC08_001082_20150612_38,14859,33.332912,27.076742,14222.0
LC08_001082_20150612_39,9928,33.332912,27.076742,9141.0
LC08_001082_20150612_40,7596,33.332912,27.076742,8138.0
LC08_001082_20150612_41,9651,33.332912,27.076742,9919.0
LC08_001082_20150612_42,15541,33.332912,27.076742,15291.0
LC08_001082_20150612_43,7867,33.332912,27.076742,8644.0
LC08_001082_20150612_44,7767,33.332912,27.076742,8125.0
LC08_001082_20150612_45,10054,33.332912,27.076742,10172.0
LC08_001082_20150612_46,14549,33.332912,27.076742,14007.0
LC08_001082_20150612_47,13912,33.332912,27.076742,14006.0
LC08_001082_20150612_48,13126,33.332912,27.076742,12952.0
LC08_001082_20150612_49,15357,33.332912,27.076742,15252.0
LC08_001082_20150612_50,9343,33.332912,27.076742,9679.0
LC08_225080_20150613_0,19085,33.703182,29.665333,17068.0
LC08_225080_20150613_1,12996,33.703182,29.665333,16204.0
LC08_225080_20150613_2,12722,33.703182,29.665333,11415.0
LC08_225080_20150613_3,9488,33.703182,29.665333,9124.0
LC08_225080_20150613_4,14248,33.703182,29.665333,17587.0
LC08_225080_20150613_5,16549,33.703182,29.665333,13510.0
LC08_225080_20150613_6,11462,33.703182,29.665333,14871.0
LC08_225080_20150613_7,19707,33.703182,29.665333,16283.0
LC08_225080_20150613_8,17107,33.703182,29.665333,14936.0
LC08_225080_20150613_9,14352,33.703182,29.665333,17031.0
LC08_225080_20150613_10,16603,33.703182,29.665333,14727.0
LC08_225080_20150613_11,16510,33.703182,29.665333,15659.0
LC08_225080_20150613_12,17866,33.703182,29.665333,15446.0
LC08_225080_20150613_13,11072,33.703182,29.665333,16544.0
LC08_225080_20150613_14,16837,33.703182,29.665333,14948.0
LC08_225080_20150613_15,17773,33.703182,29.665333,15420.0
LC08_225080_20150613_16,17917,33.703182,29.665333,15622.0
LC08_225080_20150613_17,17525,33.703182,29.665333,15493.0
LC08_225080_20150613_18,17798,33.703182,29.665333,15970.0
LC08_225080_20150613_19,15416,33.703182,29.665333,16940.0
LC08_225080_20150613_20,17931,33.703182,29.665333,15876.0
LC08_225080_20150613_21,12727,33.703182,29.665333,11256.0
LC08_225080_20150613_22,13576,33.703182,29.665333,12992.0
LC08_225080_20150613_23,17841,33.703182,29.665333,17292.0
LC08_225080_20150613_24,13656,33.703182,29.665333,12796.0
LC08_225080_20150613_25,10207,33.703182,29.665333,12318.0
LC08_225080_20150613_26,15712,33.703182,29.665333,14876.0
LC08_225080_20150613_27,9546,33.703182,29.665333,14240.0
