system:index,L8,SA,SE,L7
LC08_223081_20150615_9,14940,33.540516,28.204914,16192.0
LC08_223081_20150615_10,18990,33.540516,28.204914,17864.0
LC08_223081_20150615_11,15984,33.540516,28.204914,15081.0
LC08_223081_20150615_12,18139,33.540516,28.204914,18644.0
LC08_223081_20150615_13,14787,33.540516,28.204914,14598.0
LC08_223081_20150615_14,20693,33.540516,28.204914,19944.0
LC08_223081_20150615_15,17450,33.540516,28.204914,16660.0
LC08_223081_20150615_16,15773,33.540516,28.204914,15414.0
LC08_223081_20150615_17,15156,33.540516,28.204914,14446.0
LC08_223081_20150615_18,17631,33.540516,28.204914,16808.0
LC08_223081_20150615_19,17678,33.540516,28.204914,16348.0
LC08_223081_20150615_20,15934,33.540516,28.204914,15266.0
LC08_223081_20150615_21,16526,33.540516,28.204914,16367.0
LC08_223081_20150615_22,18839,33.540516,28.204914,17810.0
LC08_223081_20150615_23,15013,33.540516,28.204914,14611.0
LC08_223081_20150615_24,18589,33.540516,28.204914,18237.0
LC08_223081_20150615_25,17411,33.540516,28.204914,16481.0
LC08_223081_20150615_26,16111,33.540516,28.204914,15244.0
LC08_223081_20150615_27,19068,33.540516,28.204914,18065.0
LC08_223081_20150615_28,15548,33.540516,28.204914,14951.0
LC08_223081_20150615_29,16060,33.540516,28.204914,15258.0
LC08_223081_20150615_30,16113,33.540516,28.204914,15431.0
LC08_223081_20150615_31,16662,33.540516,28.204914,15868.0
LC08_223081_20150615_32,15399,33.540516,28.204914,14809.0
LC08_223081_20150615_33,17124,33.540516,28.204914,16196.0
LC08_223081_20150615_34,13799,33.540516,28.204914,13546.0
LC08_223081_20150615_35,15735,33.540516,28.204914,15292.0
LC08_223081_20150615_36,20362,33.540516,28.204914,19366.0
LC08_223081_20150615_37,14697,33.540516,28.204914,14023.0
LC08_223081_20150615_38,17911,33.540516,28.204914,16876.0
LC08_223081_20150615_39,18083,33.540516,28.204914,16885.0
LC08_223081_20150615_40,16661,33.540516,28.204914,15610.0
LC08_223081_20150615_41,16838,33.540516,28.204914,15788.0
LC08_223081_20150615_42,16680,33.540516,28.204914,16121.0
LC08_223081_20150615_43,18637,33.540516,28.204914,17550.0
LC08_223081_20150615_44,16857,33.540516,28.204914,15812.0
LC08_223081_20150615_45,16762,33.540516,28.204914,16407.0
LC08_223081_20150615_46,19391,33.540516,28.204914,18873.0
LC08_223081_20150615_47,16208,33.540516,28.204914,16171.0
LC08_223081_20150615_48,12951,33.540516,28.204914,12952.0
LC08_223081_20150615_49,14787,33.540516,28.204914,15120.0
LC08_223081_20150615_50,19178,33.540516,28.204914,18626.0
LC08_223081_20150615_51,14460,33.540516,28.204914,14204.0
LC08_223081_20150615_52,16360,33.540516,28.204914,16182.0
LC08_223081_20150615_53,20515,33.540516,28.204914,20567.0
LC08_223081_20150615_54,18894,33.540516,28.204914,18311.0
LC08_223081_20150615_55,14331,33.540516,28.204914,13961.0
LC08_223081_20150615_56,14304,33.540516,28.204914,14197.0
LC08_223081_20150615_57,15238,33.540516,28.204914,15161.0
LC08_223081_20150615_58,15055,33.540516,28.204914,15177.0
LC08_223081_20150615_59,19583,33.540516,28.204914,17431.0
LC08_223081_20150615_60,16089,33.540516,28.204914,15646.0
LC08_223081_20150615_61,14496,33.540516,28.204914,14379.0
LC08_223081_20150615_62,14801,33.540516,28.204914,14386.0
LC08_223081_20150615_63,17378,33.540516,28.204914,16480.0
LC08_223081_20150615_64,18066,33.540516,28.204914,16798.0
LC08_223081_20150615_65,16158,33.540516,28.204914,15696.0
LC08_223081_20150615_66,13590,33.540516,28.204914,13637.0
LC08_223081_20150615_67,15685,33.540516,28.204914,14604.0
LC08_223081_20150615_68,17391,33.540516,28.204914,16333.0
LC08_223081_20150615_69,17728,33.540516,28.204914,16526.0
LC08_223081_20150615_70,15149,33.540516,28.204914,14126.0
LC08_223081_20150615_71,19430,33.540516,28.204914,19160.0
LC08_223081_20150615_72,18216,33.540516,28.204914,17197.0
LC08_223081_20150615_73,17345,33.540516,28.204914,16992.0
LC08_223081_20150615_74,15754,33.540516,28.204914,15752.0
LC08_223081_20150615_75,17855,33.540516,28.204914,17439.0
LC08_223081_20150615_76,18051,33.540516,28.204914,17174.0
LC08_223081_20150615_77,17767,33.540516,28.204914,17487.0
LC08_223081_20150615_78,19647,33.540516,28.204914,19567.0
LC08_223081_20150615_79,18466,33.540516,28.204914,18203.0
LC08_223081_20150615_80,17261,33.540516,28.204914,17270.0
LC08_223081_20150615_81,19046,33.540516,28.204914,19338.0
LC08_223081_20150615_82,15890,33.540516,28.204914,15942.0
LC08_223081_20150615_83,22037,33.540516,28.204914,21307.0
LC08_223081_20150615_84,19552,33.540516,28.204914,18907.0
LC08_223081_20150615_85,15613,33.540516,28.204914,15473.0
LC08_223081_20150615_86,15813,33.540516,28.204914,14988.0
LC08_223081_20150615_87,19734,33.540516,28.204914,20119.0
LC08_223081_20150615_88,18154,33.540516,28.204914,17209.0
LC08_223081_20150615_89,7774,33.540516,28.204914,8488.0
LC08_223081_20150615_90,23566,33.540516,28.204914,22590.0
LC08_223081_20150615_91,14573,33.540516,28.204914,14062.0
LC08_223081_20150615_92,15701,33.540516,28.204914,15160.0
LC08_223081_20150615_93,14781,33.540516,28.204914,13898.0
LC08_223081_20150615_94,12619,33.540516,28.204914,12324.0
LC08_223081_20150615_95,16525,33.540516,28.204914,15498.0
LC08_223081_20150615_96,16100,33.540516,28.204914,15197.0
LC08_223081_20150615_97,15765,33.540516,28.204914,14903.0
LC08_223081_20150615_98,19763,33.540516,28.204914,18532.0
LC08_223081_20150615_99,16029,33.540516,28.204914,15397.0
LC08_223081_20150615_100,15941,33.540516,28.204914,15088.0
LC08_223081_20150615_101,19674,33.540516,28.204914,18929.0
LC08_223081_20150615_102,18598,33.540516,28.204914,17640.0
LC08_223081_20150615_103,18882,33.540516,28.204914,17311.0
LC08_223081_20150615_104,15850,33.540516,28.204914,14943.0
LC08_223081_20150615_105,15208,33.540516,28.204914,14765.0
LC08_223081_20150615_106,13930,33.540516,28.204914,13163.0
LC08_223081_20150615_107,17974,33.540516,28.204914,16706.0
LC08_223081_20150615_108,15043,33.540516,28.204914,14793.0
LC08_223081_20150615_109,17935,33.540516,28.204914,16916.0
LC08_223081_20150615_110,16760,33.540516,28.204914,15754.0
LC08_223081_20150615_111,18897,33.540516,28.204914,18981.0
LC08_223081_20150615_112,17672,33.540516,28.204914,17045.0
LC08_223081_20150615_113,13479,33.540516,28.204914,12072.0
LC08_223081_20150615_114,17037,33.540516,28.204914,16741.0
LC08_223081_20150615_115,17330,33.540516,28.204914,17279.0
LC08_223081_20150615_116,18239,33.540516,28.204914,18044.0
LC08_223081_20150615_117,14191,33.540516,28.204914,14811.0
LC08_223081_20150615_118,12375,33.540516,28.204914,12830.0
LC08_223081_20150615_119,15988,33.540516,28.204914,16316.0
LC08_223081_20150615_120,16602,33.540516,28.204914,16065.0
LC08_223081_20150615_121,18522,33.540516,28.204914,17853.0
LC08_223081_20150615_122,15566,33.540516,28.204914,15088.0
LC08_223081_20150615_123,12761,33.540516,28.204914,13083.0
LC08_223081_20150615_124,17502,33.540516,28.204914,17211.0
LC08_223081_20150615_125,14588,33.540516,28.204914,15017.0
LC08_223081_20150615_126,20522,33.540516,28.204914,18262.0
LC08_223081_20150615_127,17817,33.540516,28.204914,17503.0
LC08_223081_20150615_128,17570,33.540516,28.204914,17043.0
LC08_223081_20150615_129,16114,33.540516,28.204914,17330.5
LC08_223081_20150615_130,16067,33.540516,28.204914,17993.0
LC08_223081_20150615_131,20376,33.540516,28.204914,20249.0
LC08_223081_20150615_132,19756,33.540516,28.204914,18864.0
LC08_223081_20150615_133,15208,33.540516,28.204914,14841.0
LC08_223081_20150615_134,19749,33.540516,28.204914,19171.5
LC08_223081_20150615_135,17225,33.540516,28.204914,17176.5
LC08_223081_20150615_136,13929,33.540516,28.204914,13509.5
LC08_223081_20150615_137,17342,33.540516,28.204914,16023.0
LC08_223081_20150615_138,17142,33.540516,28.204914,17046.5
LC08_223081_20150615_139,16670,33.540516,28.204914,15914.0
LC08_223081_20150615_140,15859,33.540516,28.204914,17563.5
LC08_223081_20150615_141,19851,33.540516,28.204914,18737.0
LC08_223082_20150615_0,16262,33.378113,26.873285,16012.0
LC08_223082_20150615_1,14411,33.378113,26.873285,13923.0
LC08_223082_20150615_2,17609,33.378113,26.873285,14246.5
LC08_223082_20150615_3,17888,33.378113,26.873285,16785.0
LC08_223082_20150615_4,17897,33.378113,26.873285,16878.0
LC08_223082_20150615_5,15948,33.378113,26.873285,11240.0
LC08_223082_20150615_6,17388,33.378113,26.873285,14754.5
LC08_223082_20150615_7,17883,33.378113,26.873285,16907.0
LC08_223082_20150615_8,11202,33.378113,26.873285,13129.0
LC08_223082_20150615_9,13638,33.378113,26.873285,13138.0
LC08_223082_20150615_10,14634,33.378113,26.873285,14129.0
LC08_223082_20150615_11,10359,33.378113,26.873285,12154.0
LC08_223082_20150615_12,18123,33.378113,26.873285,16906.0
LC08_223082_20150615_13,13331,33.378113,26.873285,12980.0
LC08_223082_20150615_14,14624,33.378113,26.873285,13500.0
LC08_223082_20150615_15,16014,33.378113,26.873285,16190.0
LC08_223082_20150615_16,15420,33.378113,26.873285,13439.5
LC08_223082_20150615_17,18256,33.378113,26.873285,15630.5
LC08_223082_20150615_18,18834,33.378113,26.873285,12531.5
LC08_223082_20150615_19,13968,33.378113,26.873285,13680.5
LC08_223082_20150615_20,14668,33.378113,26.873285,14672.5
LC08_223082_20150615_21,16895,33.378113,26.873285,16395.0
LC08_223082_20150615_22,17222,33.378113,26.873285,15564.0
LC08_223082_20150615_23,18107,33.378113,26.873285,16898.0
LC08_223082_20150615_24,15391,33.378113,26.873285,14937.0
LC08_223082_20150615_25,16499,33.378113,26.873285,14265.0
LC08_223082_20150615_26,15201,33.378113,26.873285,15109.0
LC08_223082_20150615_27,15906,33.378113,26.873285,15281.0
LC08_223082_20150615_28,15092,33.378113,26.873285,16130.0
LC08_223082_20150615_29,17355,33.378113,26.873285,16465.0
LC08_223082_20150615_30,17234,33.378113,26.873285,16450.0
LC08_223082_20150615_31,17367,33.378113,26.873285,16289.0
LC08_223082_20150615_32,14111,33.378113,26.873285,13999.0
LC08_223082_20150615_33,16355,33.378113,26.873285,15509.0
LC08_223082_20150615_34,15709,33.378113,26.873285,14846.0
LC08_223082_20150615_35,14749,33.378113,26.873285,14131.0
LC08_223082_20150615_36,18362,33.378113,26.873285,17550.0
LC08_223082_20150615_37,16136,33.378113,26.873285,15448.0
LC08_223082_20150615_38,19479,33.378113,26.873285,17577.0
LC08_223082_20150615_39,18769,33.378113,26.873285,17417.0
LC08_223082_20150615_40,17062,33.378113,26.873285,16576.0
LC08_223082_20150615_41,12275,33.378113,26.873285,12004.0
LC08_223082_20150615_42,16765,33.378113,26.873285,15789.0
LC08_223082_20150615_43,18282,33.378113,26.873285,17428.0
LC08_223082_20150615_44,17365,33.378113,26.873285,16454.0
LC08_223082_20150615_45,15890,33.378113,26.873285,15161.0
LC08_223082_20150615_46,17101,33.378113,26.873285,16151.0
LC08_223082_20150615_47,19229,33.378113,26.873285,19627.0
LC08_223082_20150615_48,15649,33.378113,26.873285,15337.0
LC08_223082_20150615_49,14992,33.378113,26.873285,15082.0
LC08_223082_20150615_50,16313,33.378113,26.873285,16152.0
LC08_223082_20150615_51,17283,33.378113,26.873285,16326.0
LC08_223082_20150615_52,16491,33.378113,26.873285,15523.0
LC08_223082_20150615_53,15999,33.378113,26.873285,15016.0
LC08_223082_20150615_54,17427,33.378113,26.873285,16196.0
LC08_223082_20150615_55,13218,33.378113,26.873285,12891.0
