system:index,L8,SA,SE,L7
LC08_223081_20150514_60,17513,35.48087,32.66423,16710.0
LC08_223081_20150514_61,19697,35.48087,32.66423,17726.0
LC08_223081_20150514_62,19296,35.48087,32.66423,9774.0
LC08_223081_20150514_63,20632,35.48087,32.66423,15904.0
LC08_223081_20150514_64,16698,35.48087,32.66423,15320.0
LC08_223081_20150514_65,18379,35.48087,32.66423,17606.0
LC08_223081_20150514_66,19124,35.48087,32.66423,15878.0
LC08_223081_20150514_67,17189,35.48087,32.66423,15622.0
LC08_223081_20150514_68,19602,35.48087,32.66423,17190.0
LC08_223081_20150514_69,15153,35.48087,32.66423,16146.0
LC08_223081_20150514_70,17547,35.48087,32.66423,16300.0
LC08_223081_20150514_71,16996,35.48087,32.66423,15887.0
LC08_223081_20150514_72,15194,35.48087,32.66423,14332.0
LC08_223081_20150514_73,15214,35.48087,32.66423,12130.0
LC08_223081_20150514_74,18602,35.48087,32.66423,20069.0
LC08_223081_20150514_75,16606,35.48087,32.66423,17485.0
LC08_223081_20150514_76,13759,35.48087,32.66423,16068.0
LC08_223081_20150514_77,17945,35.48087,32.66423,22482.0
LC08_223081_20150514_78,20352,35.48087,32.66423,12923.0
LC08_223081_20150514_79,18311,35.48087,32.66423,13081.5
LC08_223082_20150514_0,19325,35.228436,31.35403,16716.5
LC08_223082_20150514_1,17888,35.228436,31.35403,16134.0
LC08_223082_20150514_2,16900,35.228436,31.35403,15488.5
LC08_223082_20150514_3,16841,35.228436,31.35403,15391.0
LC08_223082_20150514_4,19584,35.228436,31.35403,15968.5
LC08_223082_20150514_5,16657,35.228436,31.35403,15145.5
LC08_223082_20150514_6,18333,35.228436,31.35403,17293.0
LC08_223082_20150514_7,21270,35.228436,31.35403,18989.5
LC08_223082_20150514_8,19921,35.228436,31.35403,17712.5
LC08_223082_20150514_9,15586,35.228436,31.35403,14926.0
LC08_223082_20150514_10,16135,35.228436,31.35403,15082.0
LC08_223082_20150514_11,17361,35.228436,31.35403,16880.0
LC08_223082_20150514_12,18546,35.228436,31.35403,16863.0
LC08_223082_20150514_13,19127,35.228436,31.35403,17320.0
LC08_223082_20150514_14,16888,35.228436,31.35403,15306.0
LC08_223082_20150514_15,17862,35.228436,31.35403,16149.0
LC08_223082_20150514_16,16073,35.228436,31.35403,15456.0
LC08_223082_20150514_17,17058,35.228436,31.35403,16620.0
LC08_223082_20150514_18,19469,35.228436,31.35403,17092.5
LC08_223082_20150514_19,16464,35.228436,31.35403,15440.0
LC08_223082_20150514_20,17659,35.228436,31.35403,16161.5
LC08_223082_20150514_21,12002,35.228436,31.35403,13431.0
LC08_223082_20150514_22,14575,35.228436,31.35403,13867.0
LC08_223082_20150514_23,16077,35.228436,31.35403,14885.0
LC08_223082_20150514_24,12731,35.228436,31.35403,12710.0
LC08_223082_20150514_25,18894,35.228436,31.35403,17332.0
LC08_223082_20150514_26,14239,35.228436,31.35403,14161.0
LC08_223082_20150514_27,16643,35.228436,31.35403,16934.0
LC08_223082_20150514_28,18397,35.228436,31.35403,17228.0
LC08_223082_20150514_29,17666,35.228436,31.35403,16785.0
LC08_223082_20150514_30,18529,35.228436,31.35403,17074.0
LC08_223082_20150514_31,13678,35.228436,31.35403,14479.0
LC08_223082_20150514_32,17448,35.228436,31.35403,16099.0
LC08_223082_20150514_33,16196,35.228436,31.35403,15659.0
LC08_223082_20150514_34,16247,35.228436,31.35403,15318.0
LC08_223082_20150514_35,17417,35.228436,31.35403,16742.0
LC08_223082_20150514_36,17284,35.228436,31.35403,16188.0
LC08_223082_20150514_37,18535,35.228436,31.35403,17054.0
LC08_223082_20150514_38,19474,35.228436,31.35403,18354.0
LC08_223082_20150514_39,16639,35.228436,31.35403,15307.0
LC08_223082_20150514_40,14979,35.228436,31.35403,15039.0
LC08_223082_20150514_41,17777,35.228436,31.35403,16629.0
LC08_223082_20150514_42,18127,35.228436,31.35403,16632.0
LC08_223082_20150514_43,18840,35.228436,31.35403,17640.0
LC08_223082_20150514_44,17802,35.228436,31.35403,16641.0
LC08_223082_20150514_45,16984,35.228436,31.35403,15791.0
LC08_223082_20150514_46,18286,35.228436,31.35403,16662.0
LC08_223082_20150514_47,18452,35.228436,31.35403,16850.0
LC08_223082_20150514_48,18600,35.228436,31.35403,16850.0
LC08_223082_20150514_49,18327,35.228436,31.35403,17167.0
LC08_223082_20150514_50,15638,35.228436,31.35403,14852.0
LC08_223082_20150514_51,18344,35.228436,31.35403,17322.0
LC08_223082_20150514_52,17013,35.228436,31.35403,15647.0
LC08_223082_20150514_53,17408,35.228436,31.35403,16235.0
LC08_223082_20150514_54,17401,35.228436,31.35403,16253.0
LC08_223082_20150514_55,17273,35.228436,31.35403,15953.0
LC08_223082_20150514_56,18059,35.228436,31.35403,17135.0
LC08_223082_20150514_57,19916,35.228436,31.35403,16799.0
LC08_223082_20150514_58,19874,35.228436,31.35403,17575.0
LC08_223082_20150514_59,17144,35.228436,31.35403,16485.0
LC08_223082_20150514_60,17021,35.228436,31.35403,18388.0
LC08_223082_20150514_61,17150,35.228436,31.35403,16315.0
LC08_223082_20150514_62,14888,35.228436,31.35403,14711.0
LC08_223082_20150514_63,18593,35.228436,31.35403,16951.0
LC08_223082_20150514_64,17705,35.228436,31.35403,17970.0
LC08_223082_20150514_65,14529,35.228436,31.35403,14888.0
LC08_223082_20150514_66,18380,35.228436,31.35403,16969.0
LC08_223082_20150514_67,16416,35.228436,31.35403,15524.0
LC08_223082_20150514_68,16580,35.228436,31.35403,14386.0
LC08_223082_20150514_69,17010,35.228436,31.35403,10948.0
LC08_223082_20150514_70,16287,35.228436,31.35403,9843.5
LC08_223082_20150514_71,16682,35.228436,31.35403,19610.0
LC08_223083_20150514_0,18104,35.011906,30.039839,13638.0
LC08_223083_20150514_1,15414,35.011906,30.039839,17309.0
LC08_223083_20150514_2,16620,35.011906,30.039839,13698.0
LC08_223083_20150514_3,15710,35.011906,30.039839,12359.0
LC08_223083_20150514_4,17218,35.011906,30.039839,13560.0
LC08_223083_20150514_5,19626,35.011906,30.039839,13565.0
LC08_223083_20150514_6,16421,35.011906,30.039839,12645.0
LC08_223083_20150514_7,15361,35.011906,30.039839,10659.0
LC08_223083_20150514_8,14424,35.011906,30.039839,11664.0
LC08_223083_20150514_9,14644,35.011906,30.039839,17040.0
LC08_223083_20150514_10,16578,35.011906,30.039839,17780.0
LC08_223083_20150514_11,22289,35.011906,30.039839,22417.0
LC08_223084_20150514_0,19168,34.83074,28.722277,12973.0
LC08_223084_20150514_1,16799,34.83074,28.722277,16776.0
LC08_223084_20150514_2,18990,34.83074,28.722277,19204.0
LC08_223084_20150514_3,19307,34.83074,28.722277,18432.5
LC08_223084_20150514_4,13564,34.83074,28.722277,14435.0
LC08_223084_20150514_5,20635,34.83074,28.722277,19711.0
LC08_223084_20150514_6,16422,34.83074,28.722277,12582.0
LC08_223084_20150514_7,17000,34.83074,28.722277,19966.0
LC08_223084_20150514_8,14593,34.83074,28.722277,15752.0
LC08_223084_20150514_9,13953,34.83074,28.722277,16343.0
LC08_223084_20150514_10,14478,34.83074,28.722277,12550.0
LC08_223084_20150514_11,16264,34.83074,28.722277,16775.0
LC08_223084_20150514_12,14480,34.83074,28.722277,14890.0
LC08_223084_20150514_13,18399,34.83074,28.722277,18639.0
LC08_223084_20150514_14,16761,34.83074,28.722277,16682.0
LC08_223084_20150514_15,17612,34.83074,28.722277,17784.0
LC08_223084_20150514_16,13472,34.83074,28.722277,15266.0
LC08_223084_20150514_17,15570,34.83074,28.722277,15820.0
LC08_223084_20150514_18,15887,34.83074,28.722277,15557.0
LC08_223084_20150514_19,15772,34.83074,28.722277,16393.0
LC08_223084_20150514_20,14501,34.83074,28.722277,16254.0
LC08_223084_20150514_21,17625,34.83074,28.722277,16823.0
LC08_223084_20150514_22,17680,34.83074,28.722277,17052.0
LC08_223084_20150514_23,16226,34.83074,28.722277,15060.0
LC08_223084_20150514_24,13075,34.83074,28.722277,14081.0
LC08_223084_20150514_25,16213,34.83074,28.722277,16163.0
LC08_223084_20150514_26,18294,34.83074,28.722277,18242.0
LC08_223084_20150514_27,19267,34.83074,28.722277,18504.0
LC08_223084_20150514_28,15535,34.83074,28.722277,15761.0
LC08_223084_20150514_29,18823,34.83074,28.722277,17435.0
LC08_223084_20150514_30,15630,34.83074,28.722277,15824.0
LC08_223084_20150514_31,17917,34.83074,28.722277,16705.0
LC08_223084_20150514_32,17093,34.83074,28.722277,15548.0
LC08_223084_20150514_33,15952,34.83074,28.722277,16587.0
LC08_223084_20150514_34,18699,34.83074,28.722277,16906.0
LC08_223084_20150514_35,19474,34.83074,28.722277,19069.0
LC08_223085_20150514_0,7413,34.684364,27.401337,7742.0
LC08_223085_20150514_1,8086,34.684364,27.401337,7407.0
LC08_223085_20150514_2,7541,34.684364,27.401337,8096.0
LC08_223085_20150514_3,7920,34.684364,27.401337,8428.0
LC08_223085_20150514_4,5622,34.684364,27.401337,7753.0
LC08_223085_20150514_5,7057,34.684364,27.401337,9132.0
LC08_223085_20150514_6,7276,34.684364,27.401337,9994.0
LC08_223085_20150514_7,7658,34.684364,27.401337,8790.0
LC08_223086_20150514_0,7221,34.572746,26.077858,8967.0
LC08_223086_20150514_1,7369,34.572746,26.077858,8253.0
LC08_223086_20150514_2,7298,34.572746,26.077858,9462.0
LC08_223086_20150514_3,7883,34.572746,26.077858,8580.0
LC08_223087_20150514_0,8134,34.495605,24.751774,8623.0
LC08_223087_20150514_1,7235,34.495605,24.751774,9912.0
LC08_223087_20150514_2,7238,34.495605,24.751774,8296.5
LC08_223087_20150514_3,7464,34.495605,24.751774,8654.0
LC08_223087_20150514_4,7338,34.495605,24.751774,9725.0
LC08_230078_20150515_0,17043,36.313663,36.35279,16208.0
LC08_230078_20150515_1,12637,36.313663,36.35279,22814.0
LC08_230078_20150515_2,14573,36.313663,36.35279,14337.0
LC08_230078_20150515_3,18318,36.313663,36.35279,17014.5
LC08_230078_20150515_4,18204,36.313663,36.35279,17498.0
LC08_230078_20150515_5,16867,36.313663,36.35279,17539.5
LC08_230078_20150515_6,9994,36.313663,36.35279,15334.0
LC08_230078_20150515_7,16269,36.313663,36.35279,9353.0
LC08_230078_20150515_8,16918,36.313663,36.35279,12479.0
LC08_230078_20150515_9,9747,36.313663,36.35279,22892.0
LC08_230078_20150515_10,15126,36.313663,36.35279,18346.0
LC08_230078_20150515_11,23225,36.313663,36.35279,17161.5
LC08_230078_20150515_12,13935,36.313663,36.35279,20983.0
LC08_230078_20150515_13,15961,36.313663,36.35279,16995.0
LC08_230078_20150515_14,16972,36.313663,36.35279,18268.0
LC08_230078_20150515_15,12943,36.313663,36.35279,12926.0
LC08_230078_20150515_16,14937,36.313663,36.35279,16116.0
LC08_230078_20150515_17,13789,36.313663,36.35279,13513.0
LC08_230078_20150515_18,15069,36.313663,36.35279,14302.0
LC08_230078_20150515_19,17236,36.313663,36.35279,17318.0
LC08_230078_20150515_20,16280,36.313663,36.35279,15762.0
LC08_230078_20150515_21,15792,36.313663,36.35279,15039.0
LC08_230078_20150515_22,16646,36.313663,36.35279,12931.0
LC08_230078_20150515_23,21822,36.313663,36.35279,18876.0
LC08_230078_20150515_24,18839,36.313663,36.35279,18533.0
LC08_230078_20150515_25,13541,36.313663,36.35279,12963.0
LC08_230078_20150515_26,13117,36.313663,36.35279,15225.0
LC08_230078_20150515_27,14599,36.313663,36.35279,14553.0
LC08_230078_20150515_28,16938,36.313663,36.35279,11638.0
LC08_230078_20150515_29,15383,36.313663,36.35279,15072.0
LC08_230078_20150515_30,15774,36.313663,36.35279,14256.0
LC08_230078_20150515_31,12092,36.313663,36.35279,15555.0
LC08_230078_20150515_32,24842,36.313663,36.35279,20042.0
LC08_230078_20150515_33,12407,36.313663,36.35279,14472.0
LC08_230078_20150515_34,15896,36.313663,36.35279,14318.0
LC08_230078_20150515_35,11341,36.313663,36.35279,14660.0
LC08_230078_20150515_36,15254,36.313663,36.35279,11459.0
LC08_230078_20150515_37,21636,36.313663,36.35279,18052.0
LC08_230078_20150515_38,16567,36.313663,36.35279,16379.0
LC08_230078_20150515_39,11191,36.313663,36.35279,15843.0
LC08_230078_20150515_40,14482,36.313663,36.35279,15255.0
LC08_230079_20150515_0,20722,35.955334,35.053947,20710.0
LC08_230079_20150515_1,19846,35.955334,35.053947,19115.5
LC08_230079_20150515_2,15694,35.955334,35.053947,15452.5
LC08_230079_20150515_3,14523,35.955334,35.053947,20708.0
LC08_230079_20150515_4,22999,35.955334,35.053947,13800.5
LC08_230079_20150515_5,16973,35.955334,35.053947,15929.5
LC08_230079_20150515_6,20160,35.955334,35.053947,19092.5
LC08_230079_20150515_7,22163,35.955334,35.053947,20935.0
LC08_230079_20150515_8,14153,35.955334,35.053947,11683.0
LC08_230079_20150515_9,15930,35.955334,35.053947,15557.0
LC08_230079_20150515_10,17379,35.955334,35.053947,12397.0
LC08_230079_20150515_11,15548,35.955334,35.053947,14600.0
LC08_230079_20150515_12,21638,35.955334,35.053947,18533.0
LC08_230079_20150515_13,16715,35.955334,35.053947,15857.0
LC08_230079_20150515_14,15505,35.955334,35.053947,15038.0
LC08_230079_20150515_15,20763,35.955334,35.053947,18956.0
LC08_230079_20150515_16,21150,35.955334,35.053947,20492.0
LC08_230079_20150515_17,18969,35.955334,35.053947,18414.0
LC08_230079_20150515_18,16363,35.955334,35.053947,16070.0
LC08_230079_20150515_19,19289,35.955334,35.053947,17803.0
LC08_230079_20150515_20,17324,35.955334,35.053947,25159.0
LC08_230079_20150515_21,17801,35.955334,35.053947,18300.0
LC08_230079_20150515_22,16470,35.955334,35.053947,26649.0
LC08_230079_20150515_23,14652,35.955334,35.053947,21175.0
LC08_230079_20150515_24,20543,35.955334,35.053947,21393.0
LC08_230079_20150515_25,21042,35.955334,35.053947,19874.0
LC08_230079_20150515_26,22928,35.955334,35.053947,21759.0
LC08_230079_20150515_27,15977,35.955334,35.053947,16657.0
LC08_230079_20150515_28,22349,35.955334,35.053947,15016.0
LC08_230079_20150515_29,17339,35.955334,35.053947,16703.0
LC08_230079_20150515_30,19648,35.955334,35.053947,18661.0
LC08_230079_20150515_31,16645,35.955334,35.053947,15075.0
LC08_230079_20150515_32,17340,35.955334,35.053947,17139.0
LC08_230079_20150515_33,8771,35.955334,35.053947,9932.0
LC08_230079_20150515_34,16427,35.955334,35.053947,16097.0
LC08_230079_20150515_35,18920,35.955334,35.053947,18315.0
LC08_230079_20150515_36,18555,35.955334,35.053947,17541.0
LC08_230079_20150515_37,15025,35.955334,35.053947,15865.0
LC08_230079_20150515_38,13974,35.955334,35.053947,14213.0
LC08_230079_20150515_39,18167,35.955334,35.053947,16994.0
LC08_230079_20150515_40,17065,35.955334,35.053947,15287.0
LC08_230079_20150515_41,13768,35.955334,35.053947,21432.0
LC08_230079_20150515_42,21577,35.955334,35.053947,20244.0
LC08_230079_20150515_43,13113,35.955334,35.053947,21891.0
LC08_230079_20150515_44,16914,35.955334,35.053947,15919.0
LC08_230079_20150515_45,18574,35.955334,35.053947,14631.0
LC08_230079_20150515_46,21244,35.955334,35.053947,20298.0
LC08_230079_20150515_47,22643,35.955334,35.053947,26749.0
LC08_230079_20150515_48,23645,35.955334,35.053947,22622.0
LC08_230079_20150515_49,18367,35.955334,35.053947,24078.0
LC08_230079_20150515_50,18884,35.955334,35.053947,22776.0
LC08_230079_20150515_51,19672,35.955334,35.053947,18990.0
LC08_230079_20150515_52,16149,35.955334,35.053947,14401.0
LC08_230079_20150515_53,16752,35.955334,35.053947,18314.0
LC08_230079_20150515_54,16549,35.955334,35.053947,22603.0
LC08_230079_20150515_55,22539,35.955334,35.053947,24757.0
LC08_230079_20150515_56,14622,35.955334,35.053947,17673.0
LC08_230079_20150515_57,17749,35.955334,35.053947,17682.0
LC08_230079_20150515_58,15670,35.955334,35.053947,15676.0
LC08_230080_20150515_0,18647,35.63566,33.750046,12293.0
LC08_230080_20150515_1,15528,35.63566,33.750046,14681.0
LC08_230080_20150515_2,12970,35.63566,33.750046,12666.0
LC08_230080_20150515_3,15201,35.63566,33.750046,14878.0
LC08_230080_20150515_4,17367,35.63566,33.750046,11380.0
LC08_230080_20150515_5,17628,35.63566,33.750046,25583.0
LC08_230080_20150515_6,18917,35.63566,33.750046,37348.0
LC08_230080_20150515_7,15507,35.63566,33.750046,33088.0
LC08_230080_20150515_8,16701,35.63566,33.750046,12501.0
LC08_230080_20150515_9,16115,35.63566,33.750046,16573.0
LC08_230080_20150515_10,15465,35.63566,33.750046,13849.0
LC08_230080_20150515_11,13698,35.63566,33.750046,13062.0
LC08_230080_20150515_12,10565,35.63566,33.750046,11699.0
LC08_230080_20150515_13,14009,35.63566,33.750046,12965.0
LC08_230080_20150515_14,8213,35.63566,33.750046,11910.0
LC08_230080_20150515_15,12841,35.63566,33.750046,11712.0
LC08_230080_20150515_16,15016,35.63566,33.750046,16272.0
LC08_230080_20150515_17,13876,35.63566,33.750046,14096.0
LC08_230080_20150515_18,14037,35.63566,33.750046,10697.0
LC08_230080_20150515_19,13678,35.63566,33.750046,15240.0
LC08_230080_20150515_20,18256,35.63566,33.750046,20408.0
LC08_230080_20150515_21,15084,35.63566,33.750046,15345.0
LC08_230080_20150515_22,14237,35.63566,33.750046,14143.0
LC08_230080_20150515_23,17380,35.63566,33.750046,16749.0
LC08_230080_20150515_24,13457,35.63566,33.750046,12913.0
LC08_230080_20150515_25,18869,35.63566,33.750046,17311.0
LC08_230080_20150515_26,13921,35.63566,33.750046,13096.0
LC08_230080_20150515_27,18553,35.63566,33.750046,16884.0
LC08_230080_20150515_28,15204,35.63566,33.750046,14117.0
LC08_230080_20150515_29,16387,35.63566,33.750046,15313.0
LC08_230080_20150515_30,16993,35.63566,33.750046,15907.0
LC08_230080_20150515_31,13487,35.63566,33.750046,13325.0
LC08_230080_20150515_32,14081,35.63566,33.750046,13124.0
LC08_230080_20150515_33,14492,35.63566,33.750046,13940.0
LC08_230080_20150515_34,16674,35.63566,33.750046,16758.0
LC08_230080_20150515_35,13828,35.63566,33.750046,12952.0
LC08_230080_20150515_36,13761,35.63566,33.750046,12952.0
LC08_230080_20150515_37,14102,35.63566,33.750046,13155.0
LC08_230080_20150515_38,16021,35.63566,33.750046,15178.0
LC08_230080_20150515_39,13406,35.63566,33.750046,15757.0
LC08_230080_20150515_40,14110,35.63566,33.750046,12926.0
LC08_230080_20150515_41,13536,35.63566,33.750046,12928.0
LC08_230080_20150515_42,14066,35.63566,33.750046,13333.0
LC08_230080_20150515_43,14161,35.63566,33.750046,13735.0
LC08_230080_20150515_44,13646,35.63566,33.750046,10731.0
LC08_230080_20150515_45,14663,35.63566,33.750046,13945.0
LC08_230080_20150515_46,14136,35.63566,33.750046,13541.0
LC08_230080_20150515_47,15243,35.63566,33.750046,13150.0
LC08_230080_20150515_48,15522,35.63566,33.750046,14774.0
LC08_230080_20150515_49,13697,35.63566,33.750046,12944.0
LC08_230080_20150515_50,15149,35.63566,33.750046,13957.0
LC08_230080_20150515_51,7983,35.63566,33.750046,10134.0
LC08_230080_20150515_52,13559,35.63566,33.750046,12470.0
LC08_230080_20150515_53,17199,35.63566,33.750046,16078.0
LC08_230080_20150515_54,14471,35.63566,33.750046,13688.0
LC08_230081_20150515_0,14265,35.353474,32.441742,13356.5
LC08_230081_20150515_1,15742,35.353474,32.441742,14632.0
LC08_230081_20150515_2,14927,35.353474,32.441742,14047.0
LC08_230081_20150515_3,13069,35.353474,32.441742,12820.0
LC08_230081_20150515_4,14276,35.353474,32.441742,13425.5
LC08_230081_20150515_5,14498,35.353474,32.441742,13448.5
LC08_230081_20150515_6,16192,35.353474,32.441742,14909.0
LC08_230081_20150515_7,15677,35.353474,32.441742,14623.0
LC08_230081_20150515_8,14599,35.353474,32.441742,13622.0
LC08_230081_20150515_9,14576,35.353474,32.441742,13626.0
