system:index,L8,SA,SE,L7
LC08_223083_20150530_6,18917,33.482174,27.189665,18069.0
LC08_223084_20150530_0,18115,33.359364,25.85515,17741.0
LC08_223084_20150530_1,16664,33.359364,25.85515,14769.0
LC08_223084_20150530_2,14321,33.359364,25.85515,14340.0
LC08_223084_20150530_3,17787,33.359364,25.85515,15739.0
LC08_223084_20150530_4,15376,33.359364,25.85515,15377.0
LC08_223084_20150530_5,16652,33.359364,25.85515,14477.0
LC08_225080_20150528_0,16953,34.18053,31.46546,13400.0
LC08_225080_20150528_1,16101,34.18053,31.46546,13848.0
LC08_225080_20150528_2,16811,34.18053,31.46546,16030.0
LC08_225080_20150528_3,18159,34.18053,31.46546,16718.0
LC08_225080_20150528_4,8422,34.18053,31.46546,13052.0
LC08_225080_20150528_5,10697,34.18053,31.46546,16716.0
LC08_225081_20150528_0,13832,33.953545,30.141851,18537.0
LC08_225081_20150528_1,18333,33.953545,30.141851,18654.0
LC08_225082_20150528_0,17905,33.760006,28.814352,21177.0
LC08_225082_20150528_1,15649,33.760006,28.814352,17204.0
LC08_225082_20150528_2,16521,33.760006,28.814352,12455.0
LC08_225084_20150528_0,15358,33.47166,26.15131,15387.0
LC08_225084_20150528_1,14856,33.47166,26.15131,11714.0
LC08_225084_20150528_2,15000,33.47166,26.15131,11535.0
LC08_225084_20150528_3,10999,33.47166,26.15131,11199.0
LC08_225084_20150528_4,16008,33.47166,26.15131,15007.0
LC08_225085_20150528_0,16523,33.37613,24.816061,16855.0
LC08_225086_20150528_0,15555,33.312954,23.478683,14729.0
LC08_225086_20150528_1,14524,33.312954,23.478683,13723.0
LC08_225086_20150528_2,14216,33.312954,23.478683,13353.0
LC08_225086_20150528_3,20793,33.312954,23.478683,19417.0
LC08_225086_20150528_4,11876,33.312954,23.478683,11252.0
LC08_225086_20150528_5,17787,33.312954,23.478683,16598.0
LC08_225086_20150528_6,16498,33.312954,23.478683,15069.0
LC08_225086_20150528_7,18437,33.312954,23.478683,17350.0
LC08_225086_20150528_8,18488,33.312954,23.478683,16811.0
LC08_225086_20150528_9,15737,33.312954,23.478683,14330.0
LC08_225086_20150528_10,19381,33.312954,23.478683,17205.0
LC08_225086_20150528_11,14418,33.312954,23.478683,13171.0
LC08_225086_20150528_12,16904,33.312954,23.478683,14887.0
LC08_225086_20150528_13,17010,33.312954,23.478683,15659.0
LC08_225086_20150528_14,17571,33.312954,23.478683,15886.0
LC08_225086_20150528_15,16338,33.312954,23.478683,15301.0
LC08_225086_20150528_16,16099,33.312954,23.478683,15298.0
LC08_225086_20150528_17,15250,33.312954,23.478683,13983.0
LC08_225086_20150528_18,16795,33.312954,23.478683,15506.0
LC08_225086_20150528_19,13346,33.312954,23.478683,12629.0
LC08_225086_20150528_20,16158,33.312954,23.478683,15712.0
LC08_225087_20150528_0,13867,33.28217,22.138868,12924.0
LC08_225087_20150528_1,15411,33.28217,22.138868,14348.0
LC08_225087_20150528_2,12485,33.28217,22.138868,11920.0
LC08_225087_20150528_3,11864,33.28217,22.138868,11142.5
LC08_225087_20150528_4,15936,33.28217,22.138868,15059.5
LC08_225087_20150528_5,15345,33.28217,22.138868,14145.0
LC08_225087_20150528_6,14262,33.28217,22.138868,13732.0
LC08_225087_20150528_7,17061,33.28217,22.138868,15310.0
LC08_225087_20150528_8,22708,33.28217,22.138868,21576.0
LC08_225087_20150528_9,13354,33.28217,22.138868,12541.0
LC08_225087_20150528_10,14964,33.28217,22.138868,14127.0
LC08_225087_20150528_11,13028,33.28217,22.138868,12790.0
LC08_225087_20150528_12,13301,33.28217,22.138868,12792.0
LC08_225087_20150528_13,13840,33.28217,22.138868,13394.0
LC08_225087_20150528_14,14009,33.28217,22.138868,13025.0
LC08_225087_20150528_15,15643,33.28217,22.138868,15410.0
LC08_225087_20150528_16,13735,33.28217,22.138868,13224.0
LC08_225087_20150528_17,14455,33.28217,22.138868,13240.0
LC08_225087_20150528_18,17443,33.28217,22.138868,16511.0
LC08_225087_20150528_19,15863,33.28217,22.138868,15541.0
LC08_225087_20150528_20,16179,33.28217,22.138868,15333.0
LC08_225087_20150528_21,14878,33.28217,22.138868,13577.0
LC08_225087_20150528_22,14640,33.28217,22.138868,13580.0
LC08_225087_20150528_23,16774,33.28217,22.138868,15723.0
LC08_225087_20150528_24,22607,33.28217,22.138868,21850.0
LC08_225087_20150528_25,13961,33.28217,22.138868,13191.0
LC08_225087_20150528_26,16601,33.28217,22.138868,15367.0
LC08_225087_20150528_27,18443,33.28217,22.138868,17524.0
LC08_225087_20150528_28,15230,33.28217,22.138868,14176.0
LC08_225087_20150528_29,16018,33.28217,22.138868,14988.0
LC08_225087_20150528_30,15897,33.28217,22.138868,14981.0
LC08_225087_20150528_31,12627,33.28217,22.138868,11948.0
LC08_225087_20150528_32,16445,33.28217,22.138868,15694.0
LC08_225087_20150528_33,18123,33.28217,22.138868,16087.0
LC08_225087_20150528_34,16106,33.28217,22.138868,15082.0
LC08_225087_20150528_35,14552,33.28217,22.138868,13942.0
LC08_225087_20150528_36,17164,33.28217,22.138868,16113.0
LC08_225087_20150528_37,13286,33.28217,22.138868,12774.0
LC08_225087_20150528_38,15828,33.28217,22.138868,15145.0
LC08_225087_20150528_39,15435,33.28217,22.138868,14361.0
LC08_225087_20150528_40,14491,33.28217,22.138868,13401.0
LC08_225087_20150528_41,16440,33.28217,22.138868,15228.0
LC08_225087_20150528_42,15602,33.28217,22.138868,15035.0
LC08_225087_20150528_43,14031,33.28217,22.138868,13680.0
LC08_225087_20150528_44,16033,33.28217,22.138868,14875.0
LC08_225087_20150528_45,14020,33.28217,22.138868,13060.0
LC08_225087_20150528_46,16053,33.28217,22.138868,15089.0
LC08_225087_20150528_47,8614,33.28217,22.138868,9045.0
LC08_225087_20150528_48,14992,33.28217,22.138868,15089.0
LC08_225087_20150528_49,13494,33.28217,22.138868,12425.0
LC08_225087_20150528_50,19070,33.28217,22.138868,18425.0
LC08_225087_20150528_51,14770,33.28217,22.138868,14045.0
LC08_225087_20150528_52,14980,33.28217,22.138868,14662.0
LC08_225087_20150528_53,14142,33.28217,22.138868,13028.0
LC08_225087_20150528_54,14365,33.28217,22.138868,13641.0
LC08_225087_20150528_55,13620,33.28217,22.138868,12461.0
LC08_225087_20150528_56,7138,33.28217,22.138868,7626.0
LC08_225087_20150528_57,7147,33.28217,22.138868,7626.0
LC08_225087_20150528_58,7142,33.28217,22.138868,7625.0
LC08_225087_20150528_59,7226,33.28217,22.138868,7627.0
LC08_225087_20150528_60,7178,33.28217,22.138868,7628.0
LC08_225087_20150528_61,6937,33.28217,22.138868,7426.0
LC08_225087_20150528_62,7231,33.28217,22.138868,7632.0
LC08_225087_20150528_63,7155,33.28217,22.138868,7629.0
LC08_225087_20150528_64,7173,33.28217,22.138868,7632.0
LC08_225087_20150528_65,7204,33.28217,22.138868,7632.0
LC08_225087_20150528_66,7162,33.28217,22.138868,7427.0
LC08_225087_20150528_67,7213,33.28217,22.138868,7634.0
LC08_225087_20150528_68,7166,33.28217,22.138868,7631.0
LC08_225087_20150528_69,7077,33.28217,22.138868,7635.0
LC08_225087_20150528_70,7199,33.28217,22.138868,7835.0
LC08_225087_20150528_71,6790,33.28217,22.138868,7631.0
LC08_225087_20150528_72,6899,33.28217,22.138868,7631.0
LC08_225087_20150528_73,7153,33.28217,22.138868,7632.0
LC08_225087_20150528_74,6833,33.28217,22.138868,7635.0
LC08_225087_20150528_75,7200,33.28217,22.138868,7636.0
LC08_225087_20150528_76,7155,33.28217,22.138868,7843.0
LC08_225087_20150528_77,7256,33.28217,22.138868,7432.0
LC08_225087_20150528_78,7146,33.28217,22.138868,7638.0
LC08_225087_20150528_79,7189,33.28217,22.138868,7637.0
LC08_225087_20150528_80,7157,33.28217,22.138868,7435.0
LC08_225087_20150528_81,7206,33.28217,22.138868,7227.0
LC08_225087_20150528_82,7072,33.28217,22.138868,7430.0
LC08_225087_20150528_83,7163,33.28217,22.138868,7636.0
LC08_225087_20150528_84,7140,33.28217,22.138868,7640.0
LC08_225087_20150528_85,7217,33.28217,22.138868,7432.0
LC08_225087_20150528_86,7167,33.28217,22.138868,7643.0
LC08_225087_20150528_87,7203,33.28217,22.138868,7436.0
LC08_225087_20150528_88,7153,33.28217,22.138868,7640.0
LC08_225087_20150528_89,7190,33.28217,22.138868,7434.0
LC08_225087_20150528_90,7237,33.28217,22.138868,7435.0
LC08_225087_20150528_91,7126,33.28217,22.138868,7437.0
LC08_225087_20150528_92,7236,33.28217,22.138868,7436.0
LC08_225087_20150528_93,7182,33.28217,22.138868,7644.0
LC08_225087_20150528_94,7244,33.28217,22.138868,7645.0
LC08_225087_20150528_95,7187,33.28217,22.138868,7645.0
LC08_225087_20150528_96,7215,33.28217,22.138868,7440.0
LC08_225087_20150528_97,7227,33.28217,22.138868,7643.0
LC08_225087_20150528_98,7188,33.28217,22.138868,7852.0
LC08_225087_20150528_99,7217,33.28217,22.138868,7442.0
LC08_225087_20150528_100,7254,33.28217,22.138868,7645.0
LC08_225087_20150528_101,7255,33.28217,22.138868,7439.0
LC08_225087_20150528_102,7183,33.28217,22.138868,7646.0
LC08_225087_20150528_103,7246,33.28217,22.138868,7440.0
LC08_225087_20150528_104,7133,33.28217,22.138868,7441.0
LC08_225087_20150528_105,7035,33.28217,22.138868,7860.0
LC08_225087_20150528_106,6964,33.28217,22.138868,7652.0
LC08_225087_20150528_107,7031,33.28217,22.138868,7440.0
LC08_225087_20150528_108,7083,33.28217,22.138868,7648.0
LC08_225087_20150528_109,7407,33.28217,22.138868,7442.0
LC08_225087_20150528_110,7108,33.28217,22.138868,7651.0
LC08_225087_20150528_111,7224,33.28217,22.138868,7441.0
LC08_225087_20150528_112,7484,33.28217,22.138868,7647.0
LC08_225087_20150528_113,7188,33.28217,22.138868,7645.0
LC08_232077_20150529_0,17565,34.988102,35.264107,20730.0
LC08_232077_20150529_1,8755,34.988102,35.264107,12472.5
LC08_232077_20150529_2,21001,34.988102,35.264107,21591.0
LC08_232077_20150529_3,17221,34.988102,35.264107,16501.0
LC08_232077_20150529_4,13489,34.988102,35.264107,13803.0
LC08_232077_20150529_5,16257,34.988102,35.264107,15637.0
LC08_232077_20150529_6,14157,34.988102,35.264107,18953.0
LC08_232077_20150529_7,14012,34.988102,35.264107,13208.0
LC08_232077_20150529_8,15048,34.988102,35.264107,16291.0
LC08_232077_20150529_9,13085,34.988102,35.264107,13848.0
LC08_232077_20150529_10,14108,34.988102,35.264107,12353.0
LC08_232077_20150529_11,17206,34.988102,35.264107,16530.0
LC08_232077_20150529_12,21324,34.988102,35.264107,26803.0
LC08_232077_20150529_13,17471,34.988102,35.264107,18494.0
LC08_232077_20150529_14,13327,34.988102,35.264107,12863.0
LC08_232077_20150529_15,20139,34.988102,35.264107,20093.0
LC08_232077_20150529_16,16440,34.988102,35.264107,16058.0
LC08_232077_20150529_17,17890,34.988102,35.264107,16735.0
LC08_232077_20150529_18,14477,34.988102,35.264107,13685.0
LC08_232077_20150529_19,37296,34.988102,35.264107,65535.0
LC08_232077_20150529_20,15903,34.988102,35.264107,15783.0
LC08_232077_20150529_21,18393,34.988102,35.264107,11308.0
LC08_232077_20150529_22,16002,34.988102,35.264107,14448.0
LC08_232077_20150529_23,17502,34.988102,35.264107,16821.0
LC08_232077_20150529_24,17875,34.988102,35.264107,17069.0
LC08_232077_20150529_25,22658,34.988102,35.264107,20751.0
LC08_232077_20150529_26,10269,34.988102,35.264107,11898.0
LC08_232077_20150529_27,16430,34.988102,35.264107,15869.0
LC08_232077_20150529_28,13730,34.988102,35.264107,13521.0
LC08_232077_20150529_29,13010,34.988102,35.264107,11105.0
LC08_232077_20150529_30,12056,34.988102,35.264107,14643.0
LC08_232077_20150529_31,15116,34.988102,35.264107,17182.0
LC08_232077_20150529_32,15560,34.988102,35.264107,16587.0
LC08_232077_20150529_33,12273,34.988102,35.264107,12162.0
LC08_232077_20150529_34,18662,34.988102,35.264107,19153.0
LC08_232077_20150529_35,15618,34.988102,35.264107,16814.0
LC08_232077_20150529_36,11489,34.988102,35.264107,11730.0
LC08_232077_20150529_37,14022,34.988102,35.264107,9181.0
LC08_232077_20150529_38,11150,34.988102,35.264107,11160.0
LC08_232077_20150529_39,15959,34.988102,35.264107,14494.0
LC08_232077_20150529_40,11099,34.988102,35.264107,10968.0
LC08_232077_20150529_41,10462,34.988102,35.264107,9772.0
LC08_232077_20150529_42,10174,34.988102,35.264107,13910.0
LC08_232077_20150529_43,10512,34.988102,35.264107,14303.0
LC08_232077_20150529_44,13380,34.988102,35.264107,13310.0
LC08_232077_20150529_45,14449,34.988102,35.264107,14311.0
LC08_232077_20150529_46,13738,34.988102,35.264107,13555.0
LC08_232077_20150529_47,10373,34.988102,35.264107,13324.0
LC08_232077_20150529_48,16280,34.988102,35.264107,11766.0
LC08_232077_20150529_49,11555,34.988102,35.264107,9589.0
LC08_232077_20150529_50,13463,34.988102,35.264107,16288.0
LC08_232077_20150529_51,12604,34.988102,35.264107,12957.0
LC08_232077_20150529_52,9679,34.988102,35.264107,10394.0
LC08_232077_20150529_53,10456,34.988102,35.264107,10406.0
LC08_232077_20150529_54,13143,34.988102,35.264107,13808.5
LC08_232077_20150529_55,13815,34.988102,35.264107,14107.5
LC08_232077_20150529_56,18106,34.988102,35.264107,18213.5
LC08_232077_20150529_57,16976,34.988102,35.264107,17096.0
LC08_232077_20150529_58,11200,34.988102,35.264107,12102.0
LC08_232077_20150529_59,10915,34.988102,35.264107,12954.0
LC08_232077_20150529_60,10852,34.988102,35.264107,11096.0
LC08_232077_20150529_61,13241,34.988102,35.264107,12971.5
LC08_232077_20150529_62,10592,34.988102,35.264107,11674.5
LC08_232077_20150529_63,7575,34.988102,35.264107,8169.5
LC08_232077_20150529_64,19713,34.988102,35.264107,19820.0
LC08_232077_20150529_65,15626,34.988102,35.264107,15195.0
LC08_232077_20150529_66,16829,34.988102,35.264107,16997.0
LC08_232078_20150529_0,20059,34.658813,33.95106,22638.0
LC08_232078_20150529_1,13611,34.658813,33.95106,13828.0
LC08_232078_20150529_2,39213,34.658813,33.95106,65535.0
LC08_232078_20150529_3,31879,34.658813,33.95106,31543.5
LC08_232078_20150529_4,14331,34.658813,33.95106,14031.0
LC08_232078_20150529_5,13774,34.658813,33.95106,13894.0
LC08_232078_20150529_6,10295,34.658813,33.95106,10726.5
LC08_232078_20150529_7,45284,34.658813,33.95106,65535.0
LC08_232078_20150529_8,14083,34.658813,33.95106,14559.0
LC08_232078_20150529_9,10790,34.658813,33.95106,13706.0
LC08_232078_20150529_10,29517,34.658813,33.95106,30746.0
LC08_232078_20150529_11,12481,34.658813,33.95106,12929.0
LC08_232078_20150529_12,14210,34.658813,33.95106,16505.0
LC08_232078_20150529_13,15655,34.658813,33.95106,15224.0
LC08_232078_20150529_14,14825,34.658813,33.95106,14736.0
LC08_232078_20150529_15,11576,34.658813,33.95106,11529.0
LC08_232078_20150529_16,11967,34.658813,33.95106,12045.0
LC08_232078_20150529_17,13849,34.658813,33.95106,13853.0
LC08_232078_20150529_18,11437,34.658813,33.95106,11248.0
LC08_232078_20150529_19,13110,34.658813,33.95106,12813.0
LC08_232078_20150529_20,15736,34.658813,33.95106,14856.0
LC08_232078_20150529_21,11899,34.658813,33.95106,11837.0
LC08_232078_20150529_22,18658,34.658813,33.95106,18898.0
LC08_232078_20150529_23,15077,34.658813,33.95106,16073.0
LC08_232078_20150529_24,13886,34.658813,33.95106,12476.0
LC08_232078_20150529_25,13901,34.658813,33.95106,14317.0
LC08_232078_20150529_26,13329,34.658813,33.95106,13615.0
LC08_232078_20150529_27,15170,34.658813,33.95106,14511.0
LC08_232078_20150529_28,13316,34.658813,33.95106,13346.0
LC08_232078_20150529_29,15585,34.658813,33.95106,15782.0
LC08_232078_20150529_30,15023,34.658813,33.95106,15008.0
LC08_232078_20150529_31,13879,34.658813,33.95106,13486.0
LC08_232078_20150529_32,18458,34.658813,33.95106,17851.0
LC08_232078_20150529_33,19099,34.658813,33.95106,17989.0
LC08_232078_20150529_34,13331,34.658813,33.95106,13735.0
LC08_232078_20150529_35,14007,34.658813,33.95106,14149.0
LC08_232078_20150529_36,16689,34.658813,33.95106,18950.0
LC08_232078_20150529_37,18079,34.658813,33.95106,18160.0
LC08_232078_20150529_38,14107,34.658813,33.95106,14331.0
LC08_232078_20150529_39,17176,34.658813,33.95106,17783.0
LC08_232078_20150529_40,15033,34.658813,33.95106,14116.0
LC08_232078_20150529_41,17231,34.658813,33.95106,15953.0
LC08_232078_20150529_42,16813,34.658813,33.95106,16363.0
LC08_232078_20150529_43,10595,34.658813,33.95106,11883.0
LC08_232078_20150529_44,14790,34.658813,33.95106,16568.0
LC08_232078_20150529_45,15888,34.658813,33.95106,16174.0
LC08_232078_20150529_46,8000,34.658813,33.95106,8419.0
LC08_232078_20150529_47,14235,34.658813,33.95106,14143.0
LC08_232078_20150529_48,13277,34.658813,33.95106,13739.0
LC08_232078_20150529_49,9972,34.658813,33.95106,9860.0
LC08_232078_20150529_50,17688,34.658813,33.95106,17580.0
LC08_232078_20150529_51,16307,34.658813,33.95106,15589.0
LC08_232078_20150529_52,11740,34.658813,33.95106,11812.0
LC08_232078_20150529_53,20611,34.658813,33.95106,26228.0
LC08_232078_20150529_54,17764,34.658813,33.95106,17038.0
LC08_232078_20150529_55,12852,34.658813,33.95106,13026.0
LC08_232078_20150529_56,41322,34.658813,33.95106,65535.0
LC08_232078_20150529_57,36045,34.658813,33.95106,37779.0
LC08_232078_20150529_58,39285,34.658813,33.95106,38096.0
LC08_232078_20150529_59,24220,34.658813,33.95106,21012.0
LC08_232078_20150529_60,11575,34.658813,33.95106,13118.0
LC08_232078_20150529_61,14001,34.658813,33.95106,18473.0
LC08_232078_20150529_62,8904,34.658813,33.95106,10691.0
LC08_232078_20150529_63,12570,34.658813,33.95106,17477.0
LC08_232078_20150529_64,15074,34.658813,33.95106,16051.0
LC08_232078_20150529_65,10032,34.658813,33.95106,13175.0
LC08_232078_20150529_66,15583,34.658813,33.95106,18517.0
LC08_232078_20150529_67,19361,34.658813,33.95106,19080.0
LC08_232078_20150529_68,16455,34.658813,33.95106,15827.0
LC08_232078_20150529_69,14777,34.658813,33.95106,15034.0
LC08_232078_20150529_70,14329,34.658813,33.95106,14620.0
LC08_232078_20150529_71,17940,34.658813,33.95106,17907.0
LC08_232078_20150529_72,17759,34.658813,33.95106,18736.0
LC08_232078_20150529_73,18818,34.658813,33.95106,18332.0
LC08_232078_20150529_74,19454,34.658813,33.95106,12577.0
LC08_232078_20150529_75,21950,34.658813,33.95106,15269.0
LC08_232078_20150529_76,19612,34.658813,33.95106,16533.0
LC08_232078_20150529_77,14131,34.658813,33.95106,13870.0
LC08_232078_20150529_78,17041,34.658813,33.95106,14464.0
LC08_232078_20150529_79,11161,34.658813,33.95106,11726.0
LC08_232079_20150529_0,27101,34.365723,32.634045,24651.0
LC08_232079_20150529_1,31701,34.365723,32.634045,30465.0
LC08_232079_20150529_2,13419,34.365723,32.634045,13596.0
LC08_232079_20150529_3,40784,34.365723,32.634045,33571.0
LC08_232079_20150529_4,38667,34.365723,32.634045,65535.0
LC08_232079_20150529_5,37343,34.365723,32.634045,34360.5
LC08_232079_20150529_6,37720,34.365723,32.634045,35982.0
LC08_232079_20150529_7,41826,34.365723,32.634045,65535.0
LC08_232079_20150529_8,37838,34.365723,32.634045,35284.0
LC08_232079_20150529_9,16246,34.365723,32.634045,16836.0
LC08_232079_20150529_10,12645,34.365723,32.634045,14123.0
LC08_232079_20150529_11,11055,34.365723,32.634045,13499.0
LC08_232079_20150529_12,14032,34.365723,32.634045,14551.0
LC08_232079_20150529_13,16350,34.365723,32.634045,20245.0
LC08_232079_20150529_14,52459,34.365723,32.634045,65535.0
LC08_232079_20150529_15,45926,34.365723,32.634045,65535.0
LC08_232079_20150529_16,42849,34.365723,32.634045,65535.0
LC08_232079_20150529_17,38545,34.365723,32.634045,33025.0
LC08_232079_20150529_18,11055,34.365723,32.634045,16315.0
LC08_232079_20150529_19,40907,34.365723,32.634045,37951.0
LC08_232079_20150529_20,23640,34.365723,32.634045,26937.0
LC08_232079_20150529_21,44194,34.365723,32.634045,65535.0
LC08_232079_20150529_22,23610,34.365723,32.634045,23856.0
LC08_232079_20150529_23,21768,34.365723,32.634045,21819.0
LC08_232079_20150529_24,13452,34.365723,32.634045,14139.0
LC08_232079_20150529_25,11655,34.365723,32.634045,9483.0
LC08_232079_20150529_26,33902,34.365723,32.634045,30237.0
LC08_232079_20150529_27,29048,34.365723,32.634045,21130.0
LC08_232079_20150529_28,21326,34.365723,32.634045,21013.0
LC08_232079_20150529_29,35599,34.365723,32.634045,65535.0
LC08_232079_20150529_30,21330,34.365723,32.634045,26911.0
LC08_232079_20150529_31,40577,34.365723,32.634045,65535.0
LC08_232079_20150529_32,37152,34.365723,32.634045,38434.0
LC08_232079_20150529_33,21354,34.365723,32.634045,23151.0
LC08_232079_20150529_34,17502,34.365723,32.634045,18772.0
