system:index,L8,SA,SE,L7
LC08_222080_20150507_0,24373,37.007103,35.471916,17057.5
LC08_222080_20150507_1,15916,37.007103,35.471916,14225.0
LC08_222080_20150507_2,25211,37.007103,35.471916,20386.0
LC08_222080_20150507_3,16043,37.007103,35.471916,14041.0
LC08_222080_20150507_4,18082,37.007103,35.471916,15217.0
LC08_222080_20150507_5,18581,37.007103,35.471916,16358.0
LC08_222080_20150507_6,14039,37.007103,35.471916,10782.0
LC08_222080_20150507_7,13713,37.007103,35.471916,14983.0
LC08_222080_20150507_8,10028,37.007103,35.471916,8444.0
LC08_222080_20150507_9,14513,37.007103,35.471916,15609.0
LC08_222080_20150507_10,19310,37.007103,35.471916,15226.0
LC08_222080_20150507_11,16552,37.007103,35.471916,14645.0
LC08_222080_20150507_12,17257,37.007103,35.471916,15056.0
LC08_222080_20150507_13,20086,37.007103,35.471916,17559.0
LC08_222080_20150507_14,14668,37.007103,35.471916,17200.0
LC08_222080_20150507_15,21343,37.007103,35.471916,17983.0
LC08_222080_20150507_16,19606,37.007103,35.471916,16994.0
LC08_222080_20150507_17,17330,37.007103,35.471916,15860.0
LC08_222080_20150507_18,20450,37.007103,35.471916,16221.0
LC08_222080_20150507_19,13729,37.007103,35.471916,15466.0
LC08_222080_20150507_20,18172,37.007103,35.471916,16246.0
LC08_222080_20150507_21,20668,37.007103,35.471916,17801.0
LC08_222080_20150507_22,17435,37.007103,35.471916,15644.0
LC08_222080_20150507_23,16243,37.007103,35.471916,16259.0
LC08_222081_20150507_0,16960,36.674007,34.179783,15527.0
LC08_222081_20150507_1,15891,36.674007,34.179783,15586.0
LC08_222081_20150507_2,17623,36.674007,34.179783,16679.5
LC08_222081_20150507_3,19879,36.674007,34.179783,18440.5
LC08_222081_20150507_4,17734,36.674007,34.179783,16597.0
LC08_222081_20150507_5,14377,36.674007,34.179783,13257.0
LC08_222081_20150507_6,18631,36.674007,34.179783,16980.5
LC08_222081_20150507_7,18271,36.674007,34.179783,16727.0
LC08_222081_20150507_8,15465,36.674007,34.179783,14541.0
LC08_222081_20150507_9,20541,36.674007,34.179783,19532.0
LC08_222081_20150507_10,18773,36.674007,34.179783,17591.0
LC08_222081_20150507_11,16516,36.674007,34.179783,15526.0
LC08_222081_20150507_12,15794,36.674007,34.179783,15137.0
LC08_222081_20150507_13,15459,36.674007,34.179783,15302.0
LC08_222081_20150507_14,17428,36.674007,34.179783,16083.0
LC08_222081_20150507_15,15969,36.674007,34.179783,14534.0
LC08_222081_20150507_16,19513,36.674007,34.179783,18239.0
LC08_222081_20150507_17,18550,36.674007,34.179783,17267.0
LC08_222081_20150507_18,17761,36.674007,34.179783,16477.0
LC08_222081_20150507_19,17698,36.674007,34.179783,16086.0
LC08_222081_20150507_20,18419,36.674007,34.179783,17677.0
LC08_222081_20150507_21,20088,36.674007,34.179783,18277.0
LC08_222081_20150507_22,15438,36.674007,34.179783,14562.0
LC08_222081_20150507_23,16419,36.674007,34.179783,15937.0
LC08_222081_20150507_24,19689,36.674007,34.179783,18289.0
LC08_222081_20150507_25,15678,36.674007,34.179783,14774.0
LC08_222081_20150507_26,16869,36.674007,34.179783,15940.0
LC08_222081_20150507_27,16548,36.674007,34.179783,15956.0
LC08_222081_20150507_28,15518,36.674007,34.179783,14577.0
LC08_222081_20150507_29,17922,36.674007,34.179783,16726.0
LC08_222081_20150507_30,14059,36.674007,34.179783,13190.0
LC08_222081_20150507_31,14578,36.674007,34.179783,14580.0
LC08_222081_20150507_32,14631,36.674007,34.179783,14190.0
LC08_222081_20150507_33,15235,36.674007,34.179783,14182.0
LC08_222081_20150507_34,19547,36.674007,34.179783,17928.0
LC08_222081_20150507_35,14253,36.674007,34.179783,13405.0
LC08_222081_20150507_36,16168,36.674007,34.179783,15384.0
LC08_222081_20150507_37,19558,36.674007,34.179783,18344.0
LC08_222081_20150507_38,16915,36.674007,34.179783,14987.0
LC08_222081_20150507_39,17898,36.674007,34.179783,16986.0
LC08_222081_20150507_40,16928,36.674007,34.179783,16176.0
LC08_222081_20150507_41,16975,36.674007,34.179783,15789.0
LC08_222081_20150507_42,19297,36.674007,34.179783,17791.0
LC08_222081_20150507_43,17067,36.674007,34.179783,16001.0
LC08_222081_20150507_44,16808,36.674007,34.179783,15529.0
LC08_222081_20150507_45,14692,36.674007,34.179783,13966.0
LC08_222081_20150507_46,16769,36.674007,34.179783,15931.0
LC08_222081_20150507_47,16217,36.674007,34.179783,15570.0
LC08_222081_20150507_48,19040,36.674007,34.179783,16970.0
LC08_222081_20150507_49,18804,36.674007,34.179783,17619.0
LC08_222081_20150507_50,14197,36.674007,34.179783,13668.0
LC08_222081_20150507_51,19354,36.674007,34.179783,17839.0
LC08_222081_20150507_52,16049,36.674007,34.179783,15469.0
LC08_222081_20150507_53,21216,36.674007,34.179783,19644.0
LC08_222081_20150507_54,15292,36.674007,34.179783,15024.0
LC08_222081_20150507_55,16797,36.674007,34.179783,15991.0
LC08_222081_20150507_56,21392,36.674007,34.179783,19741.0
LC08_222081_20150507_57,18685,36.674007,34.179783,17791.0
LC08_222081_20150507_58,18909,36.674007,34.179783,17799.0
LC08_222081_20150507_59,16691,36.674007,34.179783,15614.0
LC08_222081_20150507_60,17640,36.674007,34.179783,16594.0
LC08_222081_20150507_61,14988,36.674007,34.179783,14649.0
LC08_222081_20150507_62,19143,36.674007,34.179783,17008.0
LC08_222081_20150507_63,19596,36.674007,34.179783,17619.0
LC08_222081_20150507_64,19488,36.674007,34.179783,17990.0
LC08_222081_20150507_65,17643,36.674007,34.179783,16632.0
LC08_222081_20150507_66,16714,36.674007,34.179783,16236.0
LC08_222081_20150507_67,19979,36.674007,34.179783,18815.0
LC08_222081_20150507_68,16203,36.674007,34.179783,15459.0
LC08_222081_20150507_69,17947,36.674007,34.179783,16651.0
LC08_222081_20150507_70,17863,36.674007,34.179783,16262.0
LC08_222081_20150507_71,16101,36.674007,34.179783,14485.0
LC08_222081_20150507_72,18275,36.674007,34.179783,17236.0
LC08_222081_20150507_73,17647,36.674007,34.179783,16652.0
LC08_222081_20150507_74,16877,36.674007,34.179783,16086.0
LC08_222081_20150507_75,15941,36.674007,34.179783,14887.0
LC08_222081_20150507_76,15277,36.674007,34.179783,15084.0
LC08_222082_20150507_0,17924,36.38003,32.883053,16974.0
LC08_222082_20150507_1,16734,36.38003,32.883053,15557.0
LC08_222082_20150507_2,18589,36.38003,32.883053,17225.5
LC08_222082_20150507_3,19186,36.38003,32.883053,17874.0
LC08_222082_20150507_4,16645,36.38003,32.883053,15861.0
LC08_222082_20150507_5,16216,36.38003,32.883053,15869.0
LC08_222082_20150507_6,15894,36.38003,32.883053,15237.0
LC08_222082_20150507_7,17168,36.38003,32.883053,15854.0
LC08_222082_20150507_8,16815,36.38003,32.883053,16885.0
LC08_222082_20150507_9,20407,36.38003,32.883053,17502.0
LC08_222082_20150507_10,21247,36.38003,32.883053,19891.0
LC08_222082_20150507_11,17174,36.38003,32.883053,15832.0
LC08_222082_20150507_12,17669,36.38003,32.883053,16437.0
LC08_222082_20150507_13,14477,36.38003,32.883053,14224.0
LC08_222082_20150507_14,15410,36.38003,32.883053,14424.0
LC08_222082_20150507_15,22476,36.38003,32.883053,20510.0
LC08_222082_20150507_16,19018,36.38003,32.883053,17351.0
LC08_222082_20150507_17,19120,36.38003,32.883053,17335.0
LC08_222082_20150507_18,17863,36.38003,32.883053,15916.0
LC08_222082_20150507_19,21268,36.38003,32.883053,18771.0
LC08_222082_20150507_20,18324,36.38003,32.883053,17147.0
LC08_222082_20150507_21,14875,36.38003,32.883053,13873.0
LC08_222082_20150507_22,16232,36.38003,32.883053,15496.0
LC08_222082_20150507_23,17444,36.38003,32.883053,16356.0
LC08_222082_20150507_24,17940,36.38003,32.883053,16763.0
LC08_222082_20150507_25,12948,36.38003,32.883053,12043.0
LC08_222082_20150507_26,13920,36.38003,32.883053,13622.0
LC08_222082_20150507_27,14509,36.38003,32.883053,13857.0
LC08_222082_20150507_28,16802,36.38003,32.883053,16997.0
LC08_222082_20150507_29,18508,36.38003,32.883053,18534.0
LC08_222082_20150507_30,19690,36.38003,32.883053,17333.0
LC08_222082_20150507_31,18208,36.38003,32.883053,16957.0
LC08_222082_20150507_32,17370,36.38003,32.883053,14397.0
LC08_222082_20150507_33,17635,36.38003,32.883053,15972.0
LC08_222082_20150507_34,18337,36.38003,32.883053,17005.0
LC08_222082_20150507_35,17908,36.38003,32.883053,16597.0
LC08_222082_20150507_36,21155,36.38003,32.883053,19300.0
LC08_222082_20150507_37,16783,36.38003,32.883053,16827.0
LC08_222082_20150507_38,17535,36.38003,32.883053,16216.0
LC08_222082_20150507_39,19562,36.38003,32.883053,17874.0
LC08_222082_20150507_40,17913,36.38003,32.883053,16846.0
LC08_222082_20150507_41,18715,36.38003,32.883053,17257.0
LC08_222082_20150507_42,16682,36.38003,32.883053,15715.0
LC08_222082_20150507_43,23703,36.38003,32.883053,20826.0
LC08_222082_20150507_44,7964,36.38003,32.883053,9149.0
LC08_222082_20150507_45,15036,36.38003,32.883053,14922.0
LC08_222082_20150507_46,16820,36.38003,32.883053,15519.0
LC08_222082_20150507_47,18446,36.38003,32.883053,16758.0
LC08_222082_20150507_48,16737,36.38003,32.883053,15741.0
LC08_222082_20150507_49,18183,36.38003,32.883053,16780.0
LC08_222082_20150507_50,18473,36.38003,32.883053,16756.0
LC08_222082_20150507_51,16703,36.38003,32.883053,15553.0
LC08_222082_20150507_52,17412,36.38003,32.883053,16360.0
LC08_222082_20150507_53,15642,36.38003,32.883053,14935.0
LC08_222082_20150507_54,15574,36.38003,32.883053,14515.0
LC08_222082_20150507_55,17219,36.38003,32.883053,16168.0
LC08_222082_20150507_56,15590,36.38003,32.883053,14535.0
LC08_222082_20150507_57,17652,36.38003,32.883053,16828.0
LC08_222082_20150507_58,19471,36.38003,32.883053,18275.0
LC08_222082_20150507_59,16135,36.38003,32.883053,15352.0
LC08_222082_20150507_60,19665,36.38003,32.883053,18287.0
LC08_222082_20150507_61,19622,36.38003,32.883053,18296.0
LC08_222082_20150507_62,16907,36.38003,32.883053,15602.0
LC08_222082_20150507_63,14122,36.38003,32.883053,13124.0
LC08_222082_20150507_64,17140,36.38003,32.883053,15421.0
LC08_222082_20150507_65,20513,36.38003,32.883053,19131.0
LC08_222082_20150507_66,17004,36.38003,32.883053,16663.0
LC08_222082_20150507_67,16917,36.38003,32.883053,15840.0
LC08_222082_20150507_68,16927,36.38003,32.883053,16202.0
LC08_222082_20150507_69,15486,36.38003,32.883053,15157.0
LC08_222082_20150507_70,19010,36.38003,32.883053,17452.0
LC08_222082_20150507_71,14367,36.38003,32.883053,15189.0
LC08_222082_20150507_72,16094,36.38003,32.883053,14988.0
LC08_222082_20150507_73,18334,36.38003,32.883053,16620.0
LC08_222082_20150507_74,18192,36.38003,32.883053,17069.0
LC08_222082_20150507_75,17491,36.38003,32.883053,16214.0
LC08_222082_20150507_76,18391,36.38003,32.883053,17079.0
LC08_222082_20150507_77,16415,36.38003,32.883053,15831.0
LC08_222082_20150507_78,17466,36.38003,32.883053,18259.0
LC08_222082_20150507_79,17477,36.38003,32.883053,19326.0
LC08_222082_20150507_80,18466,36.38003,32.883053,17237.0
LC08_222082_20150507_81,18592,36.38003,32.883053,18294.0
LC08_222082_20150507_82,16187,36.38003,32.883053,18910.0
LC08_222082_20150507_83,17290,36.38003,32.883053,20070.0
LC08_222082_20150507_84,15346,36.38003,32.883053,13996.5
LC08_222082_20150507_85,12473,36.38003,32.883053,13255.0
LC08_222082_20150507_86,16275,36.38003,32.883053,17410.0
LC08_222082_20150507_87,18257,36.38003,32.883053,18785.5
LC08_222082_20150507_88,20536,36.38003,32.883053,23145.5
LC08_222082_20150507_89,16402,36.38003,32.883053,16069.0
LC08_222083_20150507_0,15051,36.124176,31.581713,14867.0
LC08_222083_20150507_1,15590,36.124176,31.581713,14861.0
LC08_222083_20150507_2,16879,36.124176,31.581713,15919.0
LC08_222083_20150507_3,17210,36.124176,31.581713,16331.0
LC08_222083_20150507_4,16824,36.124176,31.581713,15943.5
LC08_222083_20150507_5,17578,36.124176,31.581713,16382.5
LC08_222083_20150507_6,16418,36.124176,31.581713,15536.0
LC08_222083_20150507_7,16310,36.124176,31.581713,15741.0
LC08_222083_20150507_8,16962,36.124176,31.581713,15939.5
LC08_222083_20150507_9,14848,36.124176,31.581713,14224.0
LC08_222083_20150507_10,14405,36.124176,31.581713,13620.5
LC08_222083_20150507_11,17074,36.124176,31.581713,16349.0
LC08_222083_20150507_12,7370,36.124176,31.581713,8084.0
LC08_222083_20150507_13,18176,36.124176,31.581713,16292.0
LC08_222083_20150507_14,7475,36.124176,31.581713,8520.0
LC08_222083_20150507_15,7310,36.124176,31.581713,8084.0
LC08_222083_20150507_16,7090,36.124176,31.581713,8375.0
LC08_222083_20150507_17,13844,36.124176,31.581713,14682.0
LC08_222083_20150507_18,16035,36.124176,31.581713,15317.0
LC08_222083_20150507_19,16202,36.124176,31.581713,14902.0
LC08_222083_20150507_20,17522,36.124176,31.581713,16156.5
LC08_222083_20150507_21,15495,36.124176,31.581713,15001.5
LC08_222083_20150507_22,20680,36.124176,31.581713,18962.0
LC08_222083_20150507_23,17014,36.124176,31.581713,15805.0
LC08_222083_20150507_24,17442,36.124176,31.581713,16382.0
LC08_222083_20150507_25,18615,36.124176,31.581713,17026.0
LC08_222083_20150507_26,16960,36.124176,31.581713,16396.5
LC08_222083_20150507_27,16537,36.124176,31.581713,16625.0
LC08_222083_20150507_28,15742,36.124176,31.581713,15611.0
LC08_222083_20150507_29,14188,36.124176,31.581713,15599.0
LC08_222083_20150507_30,15174,36.124176,31.581713,14767.0
LC08_222083_20150507_31,17097,36.124176,31.581713,16884.0
LC08_222083_20150507_32,19412,36.124176,31.581713,17946.0
LC08_222083_20150507_33,15897,36.124176,31.581713,12839.0
LC08_222083_20150507_34,16189,36.124176,31.581713,15170.0
LC08_222083_20150507_35,17470,36.124176,31.581713,16059.0
LC08_222083_20150507_36,16307,36.124176,31.581713,15419.0
LC08_222083_20150507_37,15452,36.124176,31.581713,14777.0
LC08_222083_20150507_38,16981,36.124176,31.581713,16069.0
LC08_222083_20150507_39,17511,36.124176,31.581713,16284.0
LC08_222083_20150507_40,18787,36.124176,31.581713,17152.0
LC08_222083_20150507_41,15472,36.124176,31.581713,16972.0
LC08_222083_20150507_42,16653,36.124176,31.581713,15697.0
LC08_222083_20150507_43,17545,36.124176,31.581713,16282.0
LC08_222083_20150507_44,18251,36.124176,31.581713,16887.0
LC08_222083_20150507_45,18415,36.124176,31.581713,17339.0
LC08_222083_20150507_46,16896,36.124176,31.581713,15424.0
LC08_222083_20150507_47,14969,36.124176,31.581713,14151.0
LC08_222083_20150507_48,14729,36.124176,31.581713,14151.0
LC08_222083_20150507_49,19415,36.124176,31.581713,18031.0
LC08_222083_20150507_50,17098,36.124176,31.581713,16534.0
LC08_222083_20150507_51,16212,36.124176,31.581713,15444.0
LC08_222083_20150507_52,18060,36.124176,31.581713,16946.0
LC08_222083_20150507_53,18209,36.124176,31.581713,17187.0
LC08_222083_20150507_54,17042,36.124176,31.581713,16316.0
LC08_222083_20150507_55,16077,36.124176,31.581713,15023.0
LC08_222083_20150507_56,16785,36.124176,31.581713,16476.0
LC08_222083_20150507_57,17086,36.124176,31.581713,16273.0
LC08_222083_20150507_58,15268,36.124176,31.581713,16283.0
LC08_222083_20150507_59,17630,36.124176,31.581713,16499.0
LC08_222083_20150507_60,15745,36.124176,31.581713,14826.0
LC08_222083_20150507_61,7989,36.124176,31.581713,8229.0
LC08_222083_20150507_62,15882,36.124176,31.581713,15469.0
LC08_222083_20150507_63,16226,36.124176,31.581713,16503.0
LC08_222083_20150507_64,7554,36.124176,31.581713,8232.0
LC08_222083_20150507_65,18000,36.124176,31.581713,17884.0
LC08_222083_20150507_66,19027,36.124176,31.581713,18938.0
LC08_222083_20150507_67,8054,36.124176,31.581713,8375.0
LC08_222083_20150507_68,16713,36.124176,31.581713,16631.0
LC08_222083_20150507_69,18804,36.124176,31.581713,20425.0
LC08_222083_20150507_70,12515,36.124176,31.581713,12951.0
LC08_222083_20150507_71,16279,36.124176,31.581713,16481.0
LC08_222083_20150507_72,17724,36.124176,31.581713,16723.0
LC08_222083_20150507_73,16805,36.124176,31.581713,16080.0
LC08_222083_20150507_74,17711,36.124176,31.581713,16526.0
LC08_222083_20150507_75,17877,36.124176,31.581713,16749.0
LC08_222083_20150507_76,14797,36.124176,31.581713,14184.0
LC08_222083_20150507_77,15658,36.124176,31.581713,15271.0
LC08_222083_20150507_78,16266,36.124176,31.581713,15700.0
LC08_222083_20150507_79,16172,36.124176,31.581713,15698.0
LC08_222083_20150507_80,13534,36.124176,31.581713,13968.0
LC08_222083_20150507_81,22218,36.124176,31.581713,19776.0
LC08_222083_20150507_82,17036,36.124176,31.581713,16160.0
LC08_222083_20150507_83,16484,36.124176,31.581713,15922.0
LC08_222083_20150507_84,17941,36.124176,31.581713,17005.0
LC08_222083_20150507_85,18308,36.124176,31.581713,17415.0
LC08_222083_20150507_86,15586,36.124176,31.581713,15286.0
LC08_222083_20150507_87,15033,36.124176,31.581713,14863.0
LC08_222083_20150507_88,20444,36.124176,31.581713,18117.0
LC08_222083_20150507_89,17189,36.124176,31.581713,16354.0
LC08_222083_20150507_90,16236,36.124176,31.581713,15750.0
LC08_222083_20150507_91,17726,36.124176,31.581713,17098.0
LC08_222083_20150507_92,13142,36.124176,31.581713,13173.0
LC08_222083_20150507_93,18890,36.124176,31.581713,18406.0
LC08_222083_20150507_94,15713,36.124176,31.581713,17110.0
LC08_222083_20150507_95,17973,36.124176,31.581713,17005.0
LC08_222083_20150507_96,14638,36.124176,31.581713,14655.0
LC08_222083_20150507_97,18415,36.124176,31.581713,18107.0
LC08_222083_20150507_98,19098,36.124176,31.581713,17644.0
LC08_222083_20150507_99,17327,36.124176,31.581713,16172.0
LC08_222083_20150507_100,16762,36.124176,31.581713,15950.0
LC08_222083_20150507_101,16995,36.124176,31.581713,15966.0
LC08_222083_20150507_102,18764,36.124176,31.581713,17263.0
LC08_222084_20150507_0,16805,35.905582,30.275906,22192.0
LC08_229078_20150508_0,19135,37.577457,37.816376,12461.0
LC08_229078_20150508_1,15269,37.577457,37.816376,14553.0
LC08_229078_20150508_2,12240,37.577457,37.816376,13872.0
LC08_229078_20150508_3,15267,37.577457,37.816376,14279.0
LC08_229078_20150508_4,14802,37.577457,37.816376,14753.0
LC08_229078_20150508_5,15178,37.577457,37.816376,15590.0
LC08_229078_20150508_6,17215,37.577457,37.816376,14232.0
LC08_229078_20150508_7,16848,37.577457,37.816376,14484.0
LC08_229078_20150508_8,14680,37.577457,37.816376,14112.0
LC08_229078_20150508_9,14284,37.577457,37.816376,14517.0
LC08_229078_20150508_10,16178,37.577457,37.816376,16976.0
LC08_229079_20150508_0,13260,37.170223,36.533154,16889.0
LC08_229079_20150508_1,19689,37.170223,36.533154,21026.0
LC08_229079_20150508_2,17007,37.170223,36.533154,17309.0
LC08_229079_20150508_3,16208,37.170223,36.533154,15932.0
LC08_229079_20150508_4,19034,37.170223,36.533154,16892.0
LC08_229079_20150508_5,15564,37.170223,36.533154,14532.0
LC08_229079_20150508_6,17782,37.170223,36.533154,14877.0
LC08_229079_20150508_7,14772,37.170223,36.533154,15436.0
LC08_229079_20150508_8,15565,37.170223,36.533154,15826.0
LC08_229079_20150508_9,14504,37.170223,36.533154,15090.0
LC08_229079_20150508_10,14472,37.170223,36.533154,12423.0
LC08_229079_20150508_11,14233,37.170223,36.533154,11772.0
LC08_229079_20150508_12,14391,37.170223,36.533154,15867.0
LC08_229079_20150508_13,15026,37.170223,36.533154,17343.0
LC08_229079_20150508_14,15800,37.170223,36.533154,12003.0
LC08_229079_20150508_15,14635,37.170223,36.533154,15853.0
LC08_229079_20150508_16,15340,37.170223,36.533154,14089.0
LC08_229079_20150508_17,17377,37.170223,36.533154,19759.0
LC08_229079_20150508_18,16186,37.170223,36.533154,16319.0
LC08_229079_20150508_19,14899,37.170223,36.533154,15215.0
LC08_229079_20150508_20,17587,37.170223,36.533154,12438.0
LC08_229079_20150508_21,15045,37.170223,36.533154,12029.0
LC08_229079_20150508_22,16573,37.170223,36.533154,10944.0
LC08_229079_20150508_23,14919,37.170223,36.533154,16064.0
