system:index,L8,SA,SE,L7
LC08_226081_20150604_7,8615,33.594975,29.19564,9595.0
LC08_226081_20150604_8,17280,33.594975,29.19564,13267.0
LC08_226081_20150604_9,17058,33.594975,29.19564,17717.0
LC08_226081_20150604_10,13023,33.594975,29.19564,15457.0
LC08_226081_20150604_11,17110,33.594975,29.19564,16184.0
LC08_226081_20150604_12,17156,33.594975,29.19564,15503.0
LC08_226081_20150604_13,16909,33.594975,29.19564,15954.0
LC08_226081_20150604_14,16641,33.594975,29.19564,11384.0
LC08_226081_20150604_15,15967,33.594975,29.19564,10612.0
LC08_226081_20150604_16,16998,33.594975,29.19564,17277.0
LC08_226081_20150604_17,18034,33.594975,29.19564,17295.0
LC08_226081_20150604_18,16144,33.594975,29.19564,17200.0
LC08_226081_20150604_19,16960,33.594975,29.19564,16587.0
LC08_226081_20150604_20,14631,33.594975,29.19564,14371.0
LC08_226081_20150604_21,17637,33.594975,29.19564,17151.0
LC08_226081_20150604_22,13395,33.594975,29.19564,13421.0
LC08_226081_20150604_23,14612,33.594975,29.19564,13943.0
LC08_226081_20150604_24,15664,33.594975,29.19564,15766.0
LC08_226081_20150604_25,19600,33.594975,29.19564,16304.0
LC08_226081_20150604_26,19476,33.594975,29.19564,16276.0
LC08_226081_20150604_27,15732,33.594975,29.19564,15628.0
LC08_226081_20150604_28,13685,33.594975,29.19564,15079.0
LC08_226081_20150604_29,17067,33.594975,29.19564,11661.0
LC08_226081_20150604_30,20211,33.594975,29.19564,10627.0
LC08_226081_20150604_31,19583,33.594975,29.19564,15856.0
LC08_226081_20150604_32,16101,33.594975,29.19564,15270.0
LC08_226081_20150604_33,15783,33.594975,29.19564,16166.0
LC08_226081_20150604_34,16661,33.594975,29.19564,15250.0
LC08_226081_20150604_35,14481,33.594975,29.19564,14734.0
LC08_226081_20150604_36,17839,33.594975,29.19564,17688.0
LC08_226081_20150604_37,18108,33.594975,29.19564,17897.0
LC08_226081_20150604_38,16401,33.594975,29.19564,17970.0
LC08_226081_20150604_39,16554,33.594975,29.19564,13835.0
LC08_226081_20150604_40,18305,33.594975,29.19564,9605.0
LC08_226082_20150604_0,17832,33.418877,27.864742,17782.5
LC08_226082_20150604_1,16012,33.418877,27.864742,14588.5
LC08_226082_20150604_2,14443,33.418877,27.864742,16746.5
LC08_226082_20150604_3,14724,33.418877,27.864742,15905.0
LC08_226082_20150604_4,16947,33.418877,27.864742,17075.0
LC08_226082_20150604_5,19547,33.418877,27.864742,19084.5
LC08_226082_20150604_6,16856,33.418877,27.864742,19498.0
LC08_226082_20150604_7,17996,33.418877,27.864742,14851.0
LC08_226082_20150604_8,15013,33.418877,27.864742,18044.0
LC08_226082_20150604_9,19969,33.418877,27.864742,15978.0
LC08_226082_20150604_10,17336,33.418877,27.864742,13665.0
LC08_226082_20150604_11,14736,33.418877,27.864742,15124.0
LC08_226082_20150604_12,12713,33.418877,27.864742,14555.0
LC08_226082_20150604_13,20255,33.418877,27.864742,20438.0
LC08_226082_20150604_14,14956,33.418877,27.864742,13374.0
LC08_226082_20150604_15,22699,33.418877,27.864742,10947.0
LC08_226082_20150604_16,14685,33.418877,27.864742,17047.0
LC08_226082_20150604_17,11917,33.418877,27.864742,12451.0
LC08_226082_20150604_18,18054,33.418877,27.864742,15759.0
LC08_226082_20150604_19,19130,33.418877,27.864742,21266.0
LC08_226082_20150604_20,17232,33.418877,27.864742,11883.0
LC08_226082_20150604_21,18419,33.418877,27.864742,18111.0
LC08_226082_20150604_22,16453,33.418877,27.864742,17262.0
LC08_226082_20150604_23,16650,33.418877,27.864742,14843.0
LC08_226082_20150604_24,15403,33.418877,27.864742,17272.0
LC08_226082_20150604_25,14768,33.418877,27.864742,15512.5
LC08_226082_20150604_26,14267,33.418877,27.864742,14225.5
LC08_226082_20150604_27,14196,33.418877,27.864742,14516.0
LC08_226082_20150604_28,16375,33.418877,27.864742,14844.0
LC08_226082_20150604_29,14906,33.418877,27.864742,13699.0
LC08_226082_20150604_30,15573,33.418877,27.864742,14363.0
LC08_226083_20150604_0,18156,33.27488,26.53158,17083.5
LC08_226083_20150604_1,8914,33.27488,26.53158,9230.0
LC08_226083_20150604_2,19598,33.27488,26.53158,19447.5
LC08_226083_20150604_3,8856,33.27488,26.53158,9069.0
LC08_226083_20150604_4,16015,33.27488,26.53158,15106.0
LC08_226083_20150604_5,15946,33.27488,26.53158,16126.0
LC08_226083_20150604_6,18203,33.27488,26.53158,16952.5
LC08_226083_20150604_7,16043,33.27488,26.53158,16300.5
LC08_226083_20150604_8,17721,33.27488,26.53158,16466.5
LC08_226083_20150604_9,14962,33.27488,26.53158,12599.0
LC08_226083_20150604_10,8738,33.27488,26.53158,9406.0
LC08_226083_20150604_11,18667,33.27488,26.53158,17450.5
LC08_226083_20150604_12,16220,33.27488,26.53158,15628.5
LC08_226083_20150604_13,8732,33.27488,26.53158,9412.5
LC08_226083_20150604_14,16319,33.27488,26.53158,15985.0
LC08_226083_20150604_15,7983,33.27488,26.53158,8147.5
LC08_226083_20150604_16,8707,33.27488,26.53158,9248.0
LC08_226083_20150604_17,11704,33.27488,26.53158,11952.5
LC08_226083_20150604_18,16702,33.27488,26.53158,15471.0
LC08_226083_20150604_19,17090,33.27488,26.53158,16142.0
LC08_226083_20150604_20,18032,33.27488,26.53158,17020.0
LC08_226083_20150604_21,15870,33.27488,26.53158,14794.0
LC08_226083_20150604_22,13098,33.27488,26.53158,12799.0
LC08_226083_20150604_23,18096,33.27488,26.53158,17026.0
LC08_226083_20150604_24,14201,33.27488,26.53158,12472.0
LC08_226083_20150604_25,8837,33.27488,26.53158,9419.0
LC08_226083_20150604_26,10124,33.27488,26.53158,9590.0
LC08_226083_20150604_27,15783,33.27488,26.53158,15328.0
LC08_226083_20150604_28,15419,33.27488,26.53158,14513.0
LC08_226083_20150604_29,11003,33.27488,26.53158,13499.0
LC08_226083_20150604_30,20513,33.27488,26.53158,19751.0
LC08_226083_20150604_31,18944,33.27488,26.53158,17405.0
LC08_226083_20150604_32,15555,33.27488,26.53158,15383.0
LC08_226083_20150604_33,15411,33.27488,26.53158,14520.0
LC08_226083_20150604_34,19529,33.27488,26.53158,17980.0
LC08_226083_20150604_35,16339,33.27488,26.53158,15991.0
LC08_226083_20150604_36,13468,33.27488,26.53158,13768.0
LC08_226083_20150604_37,15454,33.27488,26.53158,14967.0
LC08_226083_20150604_38,15531,33.27488,26.53158,14897.0
LC08_226083_20150604_39,9304,33.27488,26.53158,9605.0
LC08_226083_20150604_40,18115,33.27488,26.53158,16773.0
LC08_226083_20150604_41,9412,33.27488,26.53158,9606.0
LC08_226083_20150604_42,17603,33.27488,26.53158,16447.0
LC08_226083_20150604_43,13929,33.27488,26.53158,13911.0
LC08_226083_20150604_44,20614,33.27488,26.53158,19717.0
LC08_226083_20150604_45,13757,33.27488,26.53158,13580.0
LC08_226083_20150604_46,14035,33.27488,26.53158,13920.0
LC08_226083_20150604_47,18664,33.27488,26.53158,18347.0
LC08_226083_20150604_48,20202,33.27488,26.53158,18560.0
LC08_226083_20150604_49,8866,33.27488,26.53158,8747.0
LC08_226083_20150604_50,11038,33.27488,26.53158,10284.0
LC08_226083_20150604_51,16160,33.27488,26.53158,14878.0
LC08_226083_20150604_52,9690,33.27488,26.53158,9609.0
LC08_226083_20150604_53,16093,33.27488,26.53158,15225.0
LC08_226083_20150604_54,9808,33.27488,26.53158,9780.0
LC08_226083_20150604_55,23957,33.27488,26.53158,23024.0
LC08_226083_20150604_56,16105,33.27488,26.53158,15917.0
LC08_226083_20150604_57,16957,33.27488,26.53158,17527.0
LC08_226083_20150604_58,11941,33.27488,26.53158,11703.0
LC08_226083_20150604_59,17738,33.27488,26.53158,16885.0
LC08_226083_20150604_60,13776,33.27488,26.53158,13272.0
LC08_226083_20150604_61,14607,33.27488,26.53158,14142.0
LC08_226083_20150604_62,12456,33.27488,26.53158,12243.0
LC08_226083_20150604_63,19463,33.27488,26.53158,18519.0
LC08_226083_20150604_64,15979,33.27488,26.53158,15523.0
LC08_226083_20150604_65,19619,33.27488,26.53158,19137.0
LC08_226083_20150604_66,14781,33.27488,26.53158,14662.0
LC08_226083_20150604_67,14179,33.27488,26.53158,13980.0
LC08_226083_20150604_68,16733,33.27488,26.53158,15543.0
LC08_226083_20150604_69,17936,33.27488,26.53158,17272.0
LC08_226083_20150604_70,19962,33.27488,26.53158,19028.0
LC08_226083_20150604_71,17261,33.27488,26.53158,16823.0
LC08_226083_20150604_72,13709,33.27488,26.53158,13421.0
LC08_226083_20150604_73,12900,33.27488,26.53158,12387.0
LC08_226083_20150604_74,17323,33.27488,26.53158,17030.0
LC08_226083_20150604_75,14660,33.27488,26.53158,13904.0
LC08_226083_20150604_76,16072,33.27488,26.53158,15613.0
LC08_226083_20150604_77,18711,33.27488,26.53158,17847.0
LC08_226083_20150604_78,14651,33.27488,26.53158,14112.0
LC08_226083_20150604_79,13934,33.27488,26.53158,13920.0
LC08_226083_20150604_80,15243,33.27488,26.53158,14793.0
LC08_226083_20150604_81,17925,33.27488,26.53158,17218.0
LC08_226083_20150604_82,16508,33.27488,26.53158,16859.0
LC08_226083_20150604_83,16228,33.27488,26.53158,15998.0
LC08_226083_20150604_84,18349,33.27488,26.53158,19275.0
LC08_226083_20150604_85,19069,33.27488,26.53158,19100.0
LC08_226083_20150604_86,19593,33.27488,26.53158,19475.0
LC08_226083_20150604_87,15667,33.27488,26.53158,15398.0
LC08_226083_20150604_88,18914,33.27488,26.53158,18503.0
LC08_226083_20150604_89,16108,33.27488,26.53158,15568.0
LC08_226083_20150604_90,15828,33.27488,26.53158,15350.0
LC08_226083_20150604_91,17606,33.27488,26.53158,17079.0
LC08_226083_20150604_92,15389,33.27488,26.53158,14859.0
LC08_226083_20150604_93,18324,33.27488,26.53158,16942.0
LC08_226083_20150604_94,17694,33.27488,26.53158,16772.0
LC08_226083_20150604_95,16224,33.27488,26.53158,15889.0
LC08_226084_20150604_0,15006,33.16269,25.195326,14972.0
LC08_226084_20150604_1,13531,33.16269,25.195326,13294.0
LC08_226084_20150604_2,16927,33.16269,25.195326,16679.5
LC08_226084_20150604_3,13902,33.16269,25.195326,14058.0
LC08_226084_20150604_4,15266,33.16269,25.195326,15359.0
LC08_226084_20150604_5,17309,33.16269,25.195326,16951.0
LC08_226084_20150604_6,14543,33.16269,25.195326,14259.0
LC08_226084_20150604_7,15554,33.16269,25.195326,15048.0
LC08_226084_20150604_8,13583,33.16269,25.195326,13557.0
LC08_226084_20150604_9,11476,33.16269,25.195326,11626.0
LC08_226084_20150604_10,15165,33.16269,25.195326,15299.0
LC08_226084_20150604_11,13279,33.16269,25.195326,13066.0
LC08_226084_20150604_12,16241,33.16269,25.195326,15871.0
LC08_226084_20150604_13,11743,33.16269,25.195326,11282.0
LC08_226084_20150604_14,21309,33.16269,25.195326,19705.0
LC08_226084_20150604_15,17268,33.16269,25.195326,16923.0
LC08_226084_20150604_16,16927,33.16269,25.195326,16264.0
LC08_226084_20150604_17,17521,33.16269,25.195326,16788.0
LC08_226084_20150604_18,13662,33.16269,25.195326,13595.0
LC08_226084_20150604_19,15260,33.16269,25.195326,14833.0
LC08_226084_20150604_20,25975,33.16269,25.195326,24374.0
LC08_226084_20150604_21,16158,33.16269,25.195326,15396.0
LC08_226084_20150604_22,13981,33.16269,25.195326,13794.0
LC08_226084_20150604_23,15483,33.16269,25.195326,15056.0
LC08_226084_20150604_24,16435,33.16269,25.195326,15408.0
LC08_226084_20150604_25,10315,33.16269,25.195326,10078.0
LC08_226084_20150604_26,15534,33.16269,25.195326,14686.0
LC08_226084_20150604_27,9655,33.16269,25.195326,10798.0
LC08_226084_20150604_28,16220,33.16269,25.195326,15949.0
LC08_226084_20150604_29,8529,33.16269,25.195326,9548.0
LC08_226084_20150604_30,15579,33.16269,25.195326,16163.0
LC08_226084_20150604_31,14822,33.16269,25.195326,14368.0
LC08_226084_20150604_32,11805,33.16269,25.195326,9561.0
LC08_226084_20150604_33,18001,33.16269,25.195326,17325.0
LC08_226084_20150604_34,14037,33.16269,25.195326,11822.0
LC08_226084_20150604_35,19532,33.16269,25.195326,18731.0
LC08_226084_20150604_36,14504,33.16269,25.195326,14334.0
LC08_226084_20150604_37,15352,33.16269,25.195326,15029.0
LC08_226084_20150604_38,18718,33.16269,25.195326,19608.0
LC08_226084_20150604_39,13590,33.16269,25.195326,13981.0
LC08_226084_20150604_40,17653,33.16269,25.195326,18231.0
LC08_226084_20150604_41,13967,33.16269,25.195326,14880.0
LC08_226084_20150604_42,15682,33.16269,25.195326,16651.0
LC08_226084_20150604_43,18801,33.16269,25.195326,18671.0
LC08_226084_20150604_44,14724,33.16269,25.195326,13696.0
LC08_226084_20150604_45,15067,33.16269,25.195326,15481.0
LC08_226084_20150604_46,15310,33.16269,25.195326,15842.0
LC08_226084_20150604_47,13647,33.16269,25.195326,13167.0
LC08_226084_20150604_48,16406,33.16269,25.195326,15494.0
LC08_226084_20150604_49,15500,33.16269,25.195326,15852.0
LC08_226084_20150604_50,12057,33.16269,25.195326,11369.0
LC08_226084_20150604_51,9156,33.16269,25.195326,10103.0
LC08_226084_20150604_52,17516,33.16269,25.195326,16766.0
LC08_226084_20150604_53,12737,33.16269,25.195326,12454.0
LC08_226084_20150604_54,17151,33.16269,25.195326,12449.0
LC08_226084_20150604_55,16843,33.16269,25.195326,15893.0
LC08_226084_20150604_56,13930,33.16269,25.195326,10655.0
LC08_226084_20150604_57,14858,33.16269,25.195326,14895.0
LC08_226084_20150604_58,14545,33.16269,25.195326,14376.0
LC08_226084_20150604_59,13107,33.16269,25.195326,14205.0
LC08_226084_20150604_60,14717,33.16269,25.195326,14911.0
LC08_226084_20150604_61,15785,33.16269,25.195326,12585.0
LC08_226084_20150604_62,14863,33.16269,25.195326,14928.0
LC08_226084_20150604_63,13564,33.16269,25.195326,14028.0
LC08_226084_20150604_64,14857,33.16269,25.195326,14956.0
LC08_226084_20150604_65,9677,33.16269,25.195326,10122.0
LC08_226084_20150604_66,19125,33.16269,25.195326,19265.0
LC08_226084_20150604_67,7741,33.16269,25.195326,9035.0
LC08_226084_20150604_68,17603,33.16269,25.195326,16641.0
LC08_226084_20150604_69,14827,33.16269,25.195326,14783.0
LC08_226084_20150604_70,14531,33.16269,25.195326,15185.0
LC08_226084_20150604_71,11576,33.16269,25.195326,14313.0
LC08_226085_20150604_0,10339,33.08206,23.857088,10346.0
LC08_226085_20150604_1,17139,33.08206,23.857088,10444.0
LC08_233076_20150605_0,16010,34.937862,35.680096,15623.0
LC08_233076_20150605_1,14648,34.937862,35.680096,14292.0
LC08_233076_20150605_2,20300,34.937862,35.680096,19273.5
LC08_233076_20150605_3,31015,34.937862,35.680096,24234.0
LC08_233076_20150605_4,17117,34.937862,35.680096,16957.0
LC08_233076_20150605_5,15217,34.937862,35.680096,14842.0
LC08_233076_20150605_6,15297,34.937862,35.680096,15235.0
LC08_233076_20150605_7,14385,34.937862,35.680096,14099.0
LC08_233076_20150605_8,12414,34.937862,35.680096,12552.0
LC08_233076_20150605_9,12061,34.937862,35.680096,12171.0
LC08_233076_20150605_10,16207,34.937862,35.680096,16007.0
LC08_233077_20150605_0,16302,34.592896,34.367626,16094.0
LC08_233077_20150605_1,13647,34.592896,34.367626,13490.5
LC08_233077_20150605_2,9844,34.592896,34.367626,10286.0
LC08_233077_20150605_3,14001,34.592896,34.367626,13976.0
LC08_233077_20150605_4,14259,34.592896,34.367626,13975.0
LC08_233077_20150605_5,14041,34.592896,34.367626,13976.0
LC08_233077_20150605_6,14636,34.592896,34.367626,14368.5
LC08_233077_20150605_7,16790,34.592896,34.367626,15927.5
LC08_233077_20150605_8,14657,34.592896,34.367626,14183.0
LC08_233077_20150605_9,15895,34.592896,34.367626,15542.0
LC08_233077_20150605_10,15784,34.592896,34.367626,15737.5
LC08_233077_20150605_11,18047,34.592896,34.367626,17328.0
LC08_233077_20150605_12,16455,34.592896,34.367626,15977.0
LC08_233077_20150605_13,15278,34.592896,34.367626,14995.0
LC08_233077_20150605_14,12473,34.592896,34.367626,12422.5
LC08_233077_20150605_15,16334,34.592896,34.367626,15922.0
LC08_233077_20150605_16,14033,34.592896,34.367626,14002.0
LC08_233077_20150605_17,13274,34.592896,34.367626,13453.0
LC08_233077_20150605_18,13072,34.592896,34.367626,13269.0
LC08_233077_20150605_19,17060,34.592896,34.367626,17220.0
LC08_233077_20150605_20,12089,34.592896,34.367626,12339.0
LC08_233077_20150605_21,16607,34.592896,34.367626,16873.0
LC08_233077_20150605_22,14345,34.592896,34.367626,14427.0
LC08_233077_20150605_23,13074,34.592896,34.367626,13495.0
LC08_233077_20150605_24,19291,34.592896,34.367626,18039.0
LC08_233077_20150605_25,14171,34.592896,34.367626,14255.0
LC08_233077_20150605_26,12794,34.592896,34.367626,13105.0
LC08_233077_20150605_27,19009,34.592896,34.367626,18774.0
LC08_233077_20150605_28,16382,34.592896,34.367626,15397.0
LC08_233077_20150605_29,15992,34.592896,34.367626,15788.0
LC08_233077_20150605_30,20120,34.592896,34.367626,19495.0
LC08_233077_20150605_31,16384,34.592896,34.367626,16198.0
LC08_233077_20150605_32,14887,34.592896,34.367626,14632.0
LC08_233077_20150605_33,14071,34.592896,34.367626,14046.0
LC08_233077_20150605_34,16790,34.592896,34.367626,16606.0
LC08_233077_20150605_35,18049,34.592896,34.367626,17761.0
LC08_233077_20150605_36,13099,34.592896,34.367626,13082.0
LC08_233077_20150605_37,12328,34.592896,34.367626,12295.0
LC08_233077_20150605_38,12701,34.592896,34.367626,12689.0
LC08_233077_20150605_39,13707,34.592896,34.367626,14008.0
LC08_233077_20150605_40,14476,34.592896,34.367626,14574.0
LC08_233077_20150605_41,12572,34.592896,34.367626,13082.0
LC08_233077_20150605_42,11760,34.592896,34.367626,12178.0
LC08_233077_20150605_43,12670,34.592896,34.367626,12774.0
LC08_233077_20150605_44,11849,34.592896,34.367626,12391.0
LC08_233077_20150605_45,17283,34.592896,34.367626,17305.0
LC08_233077_20150605_46,16245,34.592896,34.367626,16528.0
LC08_233077_20150605_47,13830,34.592896,34.367626,14078.0
LC08_233077_20150605_48,14287,34.592896,34.367626,14477.0
LC08_233077_20150605_49,17692,34.592896,34.367626,18017.0
LC08_233077_20150605_50,18387,34.592896,34.367626,18202.0
LC08_233077_20150605_51,16642,34.592896,34.367626,16454.0
LC08_233077_20150605_52,17915,34.592896,34.367626,16468.0
LC08_233077_20150605_53,16065,34.592896,34.367626,15683.0
LC08_233077_20150605_54,13865,34.592896,34.367626,13709.0
LC08_233077_20150605_55,19422,34.592896,34.367626,18825.0
LC08_233077_20150605_56,16051,34.592896,34.367626,15691.0
LC08_233077_20150605_57,16395,34.592896,34.367626,16046.0
LC08_233077_20150605_58,15347,34.592896,34.367626,14893.0
LC08_233077_20150605_59,14789,34.592896,34.367626,14696.0
LC08_233077_20150605_60,16515,34.592896,34.367626,16293.0
LC08_233077_20150605_61,18173,34.592896,34.367626,17881.0
LC08_233077_20150605_62,8389,34.592896,34.367626,8970.0
LC08_233077_20150605_63,14839,34.592896,34.367626,14917.0
LC08_233077_20150605_64,15804,34.592896,34.367626,15709.0
LC08_233077_20150605_65,15151,34.592896,34.367626,15120.0
LC08_233077_20150605_66,18272,34.592896,34.367626,18288.0
LC08_233077_20150605_67,13136,34.592896,34.367626,13146.0
LC08_233077_20150605_68,13753,34.592896,34.367626,13540.0
LC08_233077_20150605_69,15622,34.592896,34.367626,15720.0
LC08_233077_20150605_70,14344,34.592896,34.367626,14349.0
LC08_233077_20150605_71,17399,34.592896,34.367626,17301.0
LC08_233077_20150605_72,14669,34.592896,34.367626,14337.0
LC08_233077_20150605_73,14824,34.592896,34.367626,14947.0
LC08_233077_20150605_74,14152,34.592896,34.367626,13959.0
LC08_233077_20150605_75,17647,34.592896,34.367626,17331.0
LC08_233077_20150605_76,14873,34.592896,34.367626,14560.0
LC08_233077_20150605_77,19957,34.592896,34.367626,20027.0
LC08_233077_20150605_78,11032,34.592896,34.367626,11582.0
LC08_233077_20150605_79,10601,34.592896,34.367626,11971.0
LC08_233077_20150605_80,17576,34.592896,34.367626,17648.0
LC08_233077_20150605_81,11717,34.592896,34.367626,11852.0
LC08_233077_20150605_82,13310,34.592896,34.367626,13201.5
LC08_233077_20150605_83,11356,34.592896,34.367626,11676.5
LC08_233077_20150605_84,11024,34.592896,34.367626,11289.0
LC08_233077_20150605_85,17727,34.592896,34.367626,17626.0
LC08_233077_20150605_86,12978,34.592896,34.367626,13007.5
LC08_233077_20150605_87,12636,34.592896,34.367626,12805.0
LC08_233077_20150605_88,29305,34.592896,34.367626,28057.0
LC08_233077_20150605_89,13382,34.592896,34.367626,13580.0
LC08_233077_20150605_90,13941,34.592896,34.367626,13960.0
LC08_233077_20150605_91,13621,34.592896,34.367626,13965.0
LC08_233078_20150605_0,17198,34.28405,33.050636,17044.0
LC08_233078_20150605_1,16793,34.28405,33.050636,16243.5
LC08_233078_20150605_2,13205,34.28405,33.050636,13012.0
LC08_233078_20150605_3,15226,34.28405,33.050636,15047.0
LC08_233078_20150605_4,14057,34.28405,33.050636,14041.5
LC08_233078_20150605_5,16368,34.28405,33.050636,16272.5
LC08_233078_20150605_6,15190,34.28405,33.050636,15054.0
LC08_233078_20150605_7,14048,34.28405,33.050636,13847.5
LC08_233078_20150605_8,12460,34.28405,33.050636,12442.0
LC08_233078_20150605_9,12346,34.28405,33.050636,12456.0
LC08_233078_20150605_10,10939,34.28405,33.050636,11037.0
LC08_233078_20150605_11,13516,34.28405,33.050636,13477.0
LC08_233078_20150605_12,14404,34.28405,33.050636,14096.0
LC08_233078_20150605_13,12891,34.28405,33.050636,12868.0
LC08_233078_20150605_14,13544,34.28405,33.050636,13888.0
LC08_233078_20150605_15,11859,34.28405,33.050636,11856.0
LC08_233078_20150605_16,15351,34.28405,33.050636,15116.0
LC08_233078_20150605_17,13630,34.28405,33.050636,13899.0
LC08_233078_20150605_18,12841,34.28405,33.050636,12690.0
LC08_233078_20150605_19,14994,34.28405,33.050636,14919.0
LC08_233078_20150605_20,11675,34.28405,33.050636,12080.0
LC08_233078_20150605_21,14860,34.28405,33.050636,14531.0
LC08_233078_20150605_22,16636,34.28405,33.050636,14993.0
LC08_233078_20150605_23,33269,34.28405,33.050636,35700.0
LC08_233078_20150605_24,10302,34.28405,33.050636,10536.0
LC08_233078_20150605_25,10670,34.28405,33.050636,10725.0
LC08_233078_20150605_26,11844,34.28405,33.050636,11899.0
LC08_233078_20150605_27,10144,34.28405,33.050636,10533.0
LC08_233078_20150605_28,12906,34.28405,33.050636,13066.0
LC08_233078_20150605_29,9593,34.28405,33.050636,9559.0
LC08_233078_20150605_30,15111,34.28405,33.050636,14819.0
LC08_233078_20150605_31,14354,34.28405,33.050636,14240.0
LC08_233078_20150605_32,11771,34.28405,33.050636,11100.0
LC08_233078_20150605_33,12384,34.28405,33.050636,12673.0
LC08_233078_20150605_34,12933,34.28405,33.050636,12903.0
LC08_233078_20150605_35,13012,34.28405,33.050636,12926.0
LC08_233078_20150605_36,14954,34.28405,33.050636,14941.0
LC08_233078_20150605_37,13571,34.28405,33.050636,13316.0
LC08_233078_20150605_38,12607,34.28405,33.050636,12703.0
LC08_233078_20150605_39,13290,34.28405,33.050636,13320.0
LC08_233078_20150605_40,14411,34.28405,33.050636,14148.0
LC08_233078_20150605_41,14966,34.28405,33.050636,14965.0
LC08_233078_20150605_42,13406,34.28405,33.050636,13332.0
LC08_233078_20150605_43,14890,34.28405,33.050636,14735.0
LC08_233078_20150605_44,13502,34.28405,33.050636,13515.0
LC08_233078_20150605_45,13193,34.28405,33.050636,12693.0
LC08_233078_20150605_46,13603,34.28405,33.050636,13462.0
LC08_233078_20150605_47,15707,34.28405,33.050636,15777.0
LC08_233078_20150605_48,14691,34.28405,33.050636,14805.0
LC08_233078_20150605_49,13982,34.28405,33.050636,13670.0
LC08_233078_20150605_50,14435,34.28405,33.050636,13264.0
LC08_233078_20150605_51,14195,34.28405,33.050636,13866.0
